v,vw,o,c,h,l,t,n
149,2738.2614,2733.65,2741.75,2742.81,2733.56,1730865600000,149
156,2740.0919,2741.94,2739.0899999999997,2743.2400000000002,2736.2999999999997,1730869200000,156
153,2721.527,2738.8599999999997,2707.23,2738.8599999999997,2702.0699999999997,1730872800000,153
149,2722.5566,2707.19,2725.52,2731.03,2707.19,1730876400000,149
150,2728.0158,2726.29,2724.28,2733.06,2722.9700000000003,1730880000000,150
152,2722.3457,2724.49,2724.6400000000003,2728.3500000000004,2716.55,1730883600000,152
148,2723.4038,2724.29,2719.6800000000003,2726.79,2719.08,1730887200000,148
155,2712.6014,2719.93,2699.33,2722.4700000000003,2697.4900000000002,1730890800000,155
154,2701.1792,2698.62,2698.11,2707.36,2693.62,1730894400000,154
151,2674.1658,2692.96,2664.6800000000003,2694.0899999999997,2659.75,1730898000000,151
149,2660.2409,2663.5699999999997,2659.83,2670.03,2652.5099999999998,1730901600000,149
148,2667.7779,2660.4700000000003,2674.64,2675.21,2657.59,1730905200000,148
150,2668.3278,2676.03,2665.73,2677.42,2663.02,1730908800000,150
152,2666.0375,2666.57,2662.75,2669.06,2661.6600000000003,1730912400000,152
155,2666.1045,2663.27,2665.77,2669.41,2663.0099999999998,1730916000000,155
156,2666.8036,2665.78,2666.85,2668.37,2664.8,1730919600000,156
158,2662.6818,2667.3700000000003,2660.61,2667.3700000000003,2659.37,1730923200000,158
160,2660.3276,2660.92,2658.7799999999997,2662.31,2658.2,1730926800000,160
2,2658.9,2658.7799999999997,2659.02,2659.02,2658.7799999999997,1730930400000,2
157,2662.6673,2658.0899999999997,2663.87,2664.06,2658.0899999999997,1730934000000,157
155,2662.6077,2663.12,2661.62,2664.06,2660.8700000000003,1730937600000,155
154,2652.5535,2660.58,2649.16,2663.64,2646.56,1730941200000,154
151,2654.7175,2650.52,2657.2999999999997,2657.2999999999997,2649.7599999999998,1730944800000,151
154,2658.1732,2657.68,2659.39,2660.85,2656.08,1730948400000,154
153,2657.0711,2660.05,2654.53,2660.05,2654.44,1730952000000,153
153,2658.138,2654.67,2659.0099999999998,2660.53,2654.46,1730955600000,153
155,2656.1565,2658.96,2657.02,2659.75,2653.14,1730959200000,155
152,2662.9701,2656.92,2663.68,2667.41,2656.34,1730962800000,152
153,2662.1695,2662.81,2657.43,2666.23,2657.43,1730966400000,153
