v,vw,o,c,h,l,t,n
9398,1.2684,1.26876,1.26933,1.2696,1.2669,1734429600000,9398
8257,1.2696,1.2694,1.26992,1.2705,1.269,1734433200000,8257
8605,1.2701,1.26988,1.27062,1.2708,1.2692,1734436800000,8605
10882,1.27,1.27048,1.27021,1.27085,1.2691,1734440400000,10882
11607,1.2695,1.27034,1.26922,1.2708,1.2683,1734444000000,11607
11859,1.2703,1.26922,1.271,1.2716,1.26834,1734447600000,11859
9909,1.2711,1.27099,1.27161,1.27211,1.2701,1734451200000,9909
8842,1.2719,1.27162,1.27197,1.27284,1.2709,1734454800000,8842
8162,1.272,1.27197,1.27162,1.27282,1.2712,1734458400000,8162
6873,1.2715,1.27165,1.27104,1.27215,1.2708,1734462000000,6873
6070,1.2709,1.27103,1.27081,1.2714,1.2701,1734465600000,6070
3605,1.271,1.2708,1.2711,1.27143,1.2705,1734469200000,3605
1100,1.2711,1.2711,1.27102,1.272,1.2674,1734472800000,1100
2607,1.2711,1.27113,1.27099,1.2715,1.2708,1734476400000,2607
4827,1.271,1.27098,1.27109,1.27133,1.2705,1734480000000,4827
6676,1.2708,1.27109,1.27104,1.27132,1.2703,1734483600000,6676
5692,1.2705,1.27103,1.27037,1.2713,1.27,1734487200000,5692
4321,1.2701,1.27036,1.26966,1.2704,1.2695,1734490800000,4321
2654,1.2699,1.26964,1.27019,1.27041,1.2693,1734494400000,2654
5070,1.2701,1.27018,1.2702,1.2704,1.2698,1734498000000,5070
5499,1.2706,1.2702,1.27132,1.2715,1.27,1734501600000,5499
9192,1.2698,1.27137,1.26916,1.2723,1.2684,1734505200000,9192
9566,1.2686,1.26916,1.26872,1.26916,1.26785,1734508800000,9566
8248,1.2687,1.26876,1.26877,1.2692,1.2682,1734512400000,8248
8422,1.2699,1.26865,1.27162,1.27221,1.26859,1734516000000,8422
8353,1.2714,1.27176,1.27063,1.2723,1.2704,1734519600000,8353
8917,1.2712,1.27066,1.27064,1.2721,1.27026,1734523200000,8917
9911,1.2708,1.2707,1.26909,1.2721,1.269,1734526800000,9911
11094,1.2695,1.2692,1.27005,1.2707,1.2685,1734530400000,11094
10689,1.2696,1.27003,1.26924,1.27055,1.26866,1734534000000,10689
8681,1.2691,1.26925,1.26929,1.26967,1.2682,1734537600000,8681
7915,1.2702,1.26929,1.2703,1.27093,1.2691,1734541200000,7915
7728,1.271,1.27052,1.27133,1.27183,1.27,1734544800000,7728
17862,1.2629,1.2714,1.25942,1.2714,1.2591,1734548400000,17862
14988,1.2579,1.25943,1.25756,1.26006,1.25616,1734552000000,14988
7881,1.2581,1.25759,1.2572,1.2591,1.25683,1734555600000,7881
1465,1.2569,1.2573,1.2569,1.2588,1.25598,1734559200000,1465
5811,1.257,1.25683,1.25667,1.258,1.2561,1734562800000,5811
8485,1.2579,1.25675,1.25817,1.25874,1.2566,1734566400000,8485
8558,1.2586,1.25823,1.25895,1.25903,1.2578,1734570000000,8558
7345,1.2588,1.25898,1.25956,1.2596,1.2583,1734573600000,7345
6707,1.2588,1.25957,1.25875,1.25965,1.2583,1734577200000,6707
5767,1.2585,1.25873,1.25853,1.25882,1.258,1734580800000,5767
6027,1.2587,1.25852,1.25852,1.25902,1.2581,1734584400000,6027
7659,1.2592,1.25848,1.2597,1.26,1.2582,1734588000000,7659
10864,1.2607,1.25978,1.26136,1.2615,1.2596,1734591600000,10864
12412,1.2625,1.2613,1.26476,1.2649,1.2604,1734595200000,12412
11487,1.2658,1.26476,1.26609,1.26669,1.26454,1734598800000,11487
9678,1.265,1.26599,1.26379,1.26607,1.2635,1734602400000,9678
9202,1.2637,1.26382,1.26292,1.2645,1.2623,1734606000000,9202
12519,1.2605,1.26297,1.26138,1.26297,1.25822,1734609600000,12519
13106,1.2606,1.26133,1.25919,1.26207,1.259,1734613200000,13106
13020,1.2589,1.25917,1.25799,1.26025,1.25738,1734616800000,13020
13489,1.2567,1.25803,1.25499,1.2585,1.2543,1734620400000,13489
12279,1.2548,1.25498,1.25277,1.2564,1.2526,1734624000000,12279
10990,1.2521,1.25278,1.25094,1.25348,1.2507,1734627600000,10990
9636,1.2517,1.25094,1.25271,1.2529,1.2503,1734631200000,9636
9055,1.2517,1.25272,1.25046,1.25311,1.2502,1734634800000,9055
7793,1.2505,1.25048,1.25028,1.25113,1.2499,1734638400000,7793
4480,1.25,1.25023,1.24987,1.2504,1.2493,1734642000000,4480
1646,1.2504,1.2502,1.25038,1.2507,1.24969,1734645600000,1646
3565,1.2498,1.25032,1.24969,1.25061,1.2494,1734649200000,3565
5925,1.2493,1.24969,1.24896,1.2502,1.2486,1734652800000,5925
7134,1.2492,1.24893,1.2489,1.24972,1.2484,1734656400000,7134
6231,1.2486,1.24894,1.2486,1.2491,1.2482,1734660000000,6231
5993,1.2483,1.24865,1.24799,1.2489,1.2474,1734663600000,5993
5035,1.2481,1.24806,1.2482,1.2483,1.2477,1734667200000,5035
5526,1.2482,1.2482,1.24866,1.2487,1.2476,1734670800000,5526
8434,1.2491,1.24866,1.25038,1.2507,1.2477,1734674400000,8434
9920,1.2502,1.25059,1.2503,1.25106,1.2494,1734678000000,9920
10915,1.2506,1.25032,1.2506,1.25173,1.2491,1734681600000,10915
9605,1.25,1.25061,1.2503,1.2511,1.2492,1734685200000,9605
8542,1.251,1.25033,1.25091,1.25205,1.2501,1734688800000,8542
7556,1.2504,1.25087,1.2505,1.251,1.2494,1734692400000,7556
7972,1.2511,1.25058,1.25071,1.25232,1.2502,1734696000000,7972
12068,1.254,1.25074,1.2554,1.25591,1.2506,1734699600000,12068
12831,1.255,1.2553,1.25483,1.25596,1.2539,1734703200000,12831


Next page available. To fetch, call call_api with path="/v2/aggs/ticker/C:GBPUSD/range/1/hour/1734706800000/2025-06-30" and params={"cursor": "bGltaXQ9NTAwMDAmc29ydD1hc2M"}
