v,vw,o,c,h,l,t,n
1285874.0,398.2172,397.8,397.21,399.6299,396.98,1740672000000,36244
1414185.0,397.337,397.22,397.0801,398.48,396.63,1740675600000,29604
931481.0,398.0502,397.135,397.82,398.745,396.8722,1740679200000,26825
1696368.0,395.8351,397.87,395.02,397.9,394.6003,1740682800000,50121
4657923.0,393.3429,395.08,392.58,395.184,392.17,1740686400000,104049
622028.0,392.5213,392.53,392.25,393.0412,391.74,1740690000000,4862
21216.0,392.3983,391.93,392.8315,393.0,391.86,1740693600000,1045
18245.0,392.8675,392.84,392.9418,393.24,392.53,1740697200000,779
25517.0,392.7466,392.99,392.0,393.26,392.0,1740700800000,937
16877.0,392.4729,391.64,392.6,392.82,391.64,1740733200000,874
10198.0,392.4398,392.42,392.6,392.67,392.25,1740736800000,339
7840.0,392.7744,392.57,392.52,393.0,392.52,1740740400000,295
32623.0,392.5639,392.5,393.0,393.0,392.06,1740744000000,1040
110714.0,393.186,392.05,393.25,394.7887,391.36,1740747600000,4953
3794629.0,389.9646,393.38,390.4275,394.4,386.57,1740751200000,93829
2766904.0,391.2538,390.375,392.215,392.73,389.4001,1740754800000,74961
1809513.0,390.8899,392.215,391.55,392.3432,389.29,1740758400000,46491
2152147.0,391.1825,391.5,390.255,392.46,390.21,1740762000000,38291
1575736.0,390.6823,390.285,389.69,392.0481,389.36,1740765600000,40380
2283651.0,391.3364,389.655,392.4,392.5,389.58,1740769200000,34231
4740076.0,395.1905,392.41,397.1425,397.63,391.57,1740772800000,89037
1856151.0,396.9519,396.99,396.85,396.99,395.85,1740776400000,2361
23753.0,393.6115,396.6329,396.75,396.99,396.5,1740780000000,467
8910.0,396.6348,396.95,396.7,396.95,396.5,1740783600000,211
7202.0,396.5627,396.5,396.7663,396.82,396.3,1740787200000,302
18588.0,396.7786,396.32,397.7,397.7,396.02,1740992400000,836
5866.0,397.1665,397.46,397.5,397.5,397.0,1740996000000,181
10640.0,397.6949,397.5,397.9,398.0,397.49,1740999600000,369
22893.0,398.7988,397.81,399.0,399.2,397.81,1741003200000,740
74270.0,398.3582,397.69,398.8,399.22,395.998,1741006800000,3687
2855074.0,396.0137,398.8,393.65,399.95,393.04,1741010400000,74430
2291065.0,393.916,393.34,394.08,395.37,392.14,1741014000000,69710
1417036.0,394.5255,394.17,394.725,395.85,393.08,1741017600000,41335
1229114.0,395.0461,394.68,395.17,395.99,394.2801,1741021200000,34227


Next page available. To fetch, call call_api with path="/v2/aggs/ticker/MSFT/range/1/hour/1741024800000/2025-06-30" and params={"cursor": "bGltaXQ9NTAwMDAmc29ydD1hc2M"}
