v,vw,o,c,h,l,t,n
156,32.2433,32.288399999999996,32.2991,32.3114,32.1182,1730883600000,156
148,32.2237,32.2923,32.1491,32.2977,32.143100000000004,1730887200000,148
156,32.0015,32.1417,31.766900000000003,32.205400000000004,31.7215,1730890800000,156
155,31.8212,31.7627,31.790200000000002,31.9456,31.6402,1730894400000,155
155,31.2561,31.6452,31.070100000000004,31.6552,30.9597,1730898000000,155
154,30.9669,31.0725,30.9832,31.126900000000003,30.844199999999997,1730901600000,154
153,31.2117,30.9968,31.369200000000003,31.3942,30.9109,1730905200000,153
154,31.1825,31.4102,31.2088,31.4102,31.0439,1730908800000,154
156,31.1494,31.2158,31.098200000000002,31.2158,31.0823,1730912400000,156
155,31.1978,31.095000000000002,31.236500000000003,31.261300000000002,31.095000000000002,1730916000000,155
154,31.2343,31.241300000000003,31.195800000000002,31.281,31.1912,1730919600000,154
149,31.1445,31.2056,31.1802,31.218200000000003,31.0692,1730923200000,149
149,31.1713,31.184299999999997,31.1728,31.198100000000004,31.143600000000003,1730926800000,149
2,31.1726,31.1728,31.172400000000003,31.1728,31.172400000000003,1730930400000,2
148,31.1747,31.125799999999998,31.165899999999997,31.225099999999998,31.125799999999998,1730934000000,148
156,31.1946,31.171599999999998,31.1377,31.241,31.124299999999998,1730937600000,156
156,31.0404,31.105300000000003,31.0282,31.199399999999997,30.9345,1730941200000,156
156,31.1009,31.061300000000003,31.1094,31.1822,31.017999999999997,1730944800000,156
154,31.0873,31.1141,31.0658,31.145,31.049,1730948400000,154
153,30.9956,31.0843,30.963700000000003,31.0843,30.8712,1730952000000,153
155,31.0721,30.964,31.1191,31.1418,30.963700000000003,1730955600000,155
156,31.0589,31.119,31.0767,31.1276,30.9342,1730959200000,156
154,31.151,31.0832,31.1955,31.226499999999998,31.0432,1730962800000,154
154,31.1337,31.162800000000004,31.045199999999998,31.2205,31.045199999999998,1730966400000,154
156,31.1278,31.0602,31.1032,31.189199999999996,31.0602,1730970000000,156
154,31.1351,31.098200000000002,31.1382,31.194100000000002,31.0842,1730973600000,154
155,31.0794,31.1512,31.086100000000002,31.1512,31.029199999999996,1730977200000,155
154,31.1759,31.0739,31.320700000000002,31.320999999999998,31.0604,1730980800000,154
156,31.4763,31.3064,31.6152,31.664099999999998,31.3064,1730984400000,156
155,31.6955,31.630799999999997,31.778200000000002,31.8602,31.563000000000002,1730988000000,155
155,31.7962,31.778200000000002,31.8062,31.873200000000004,31.713200000000004,1730991600000,155
155,31.7251,31.8082,31.723100000000002,31.8112,31.606,1730995200000,155
154,31.763,31.713099999999997,31.81,31.834200000000003,31.6819,1730998800000,154
155,31.7498,31.795399999999997,31.7242,31.8072,31.7035,1731002400000,155
156,31.7248,31.6592,31.7627,31.8183,31.6042,1731006000000,156
155,32.0075,31.7426,31.9432,32.136199999999995,31.7426,1731009600000,155
151,31.9966,31.9432,32.0272,32.0554,31.9422,1731013200000,151
2,32.0273,32.0272,32.0273,32.0273,32.0272,1731016800000,2
148,32.0261,32.0203,32.0098,32.0565,31.9968,1731020400000,148
152,31.9563,32.011700000000005,31.8282,32.0262,31.8282,1731024000000,152
156,31.812,31.8322,31.7963,31.8722,31.744500000000002,1731027600000,156
153,31.7898,31.803599999999996,31.761,31.8581,31.7224,1731031200000,153
155,31.7244,31.7584,31.7021,31.8286,31.660600000000002,1731034800000,155
153,31.7044,31.676199999999998,31.719,31.7437,31.6382,1731038400000,153
155,31.7423,31.721300000000003,31.741,31.7724,31.7102,1731042000000,155
156,31.5773,31.7422,31.529200000000003,31.7522,31.4902,1731045600000,156
153,31.5138,31.526200000000003,31.5592,31.5712,31.4542,1731049200000,153
152,31.4504,31.568199999999997,31.461199999999998,31.568199999999997,31.3272,1731052800000,152
151,31.5163,31.4442,31.5172,31.573199999999996,31.4442,1731056400000,151
156,31.4326,31.5062,31.425200000000004,31.5352,31.3702,1731060000000,156
153,31.4932,31.433200000000003,31.546200000000002,31.581300000000002,31.430200000000003,1731063600000,153
156,31.4773,31.542799999999996,31.4802,31.542799999999996,31.3822,1731067200000,156
155,31.6367,31.502200000000002,31.7622,31.8182,31.4532,1731070800000,155
155,31.7217,31.7302,31.5792,31.8417,31.445099999999996,1731074400000,155
156,31.435,31.5762,31.4111,31.580199999999998,31.2882,1731078000000,156
154,31.3798,31.408199999999997,31.3352,31.4262,31.3302,1731081600000,154
154,31.3362,31.3032,31.3382,31.3782,31.2892,1731085200000,154
151,31.3042,31.3482,31.269199999999998,31.368199999999998,31.2432,1731088800000,151
155,31.237,31.2712,31.2936,31.3062,31.1903,1731092400000,155
154,31.2973,31.2936,31.2512,31.3192,31.2512,1731096000000,154
140,31.2767,31.2522,31.2822,31.3032,31.2522,1731099600000,140
1,31.3032,31.3032,31.3032,31.3032,31.3032,1731276000000,1
116,31.3475,31.2775,31.4102,31.4102,31.2666,1731279600000,116
154,31.3577,31.3952,31.3962,31.413199999999996,31.2792,1731283200000,154
156,31.2904,31.3936,31.2472,31.401200000000003,31.176199999999998,1731286800000,156
156,31.2364,31.251800000000003,31.261300000000002,31.3136,31.1234,1731290400000,156
154,31.2103,31.2496,31.199499999999997,31.2496,31.1767,1731294000000,154
155,31.1908,31.193099999999998,31.211299999999998,31.211299999999998,31.142300000000002,1731297600000,155
155,31.2498,31.2193,31.2513,31.3182,31.1903,1731301200000,155
156,31.3145,31.2336,31.369999999999997,31.3701,31.222799999999996,1731304800000,156
155,31.2579,31.383499999999998,31.2002,31.3857,31.1712,1731308400000,155
152,31.3034,31.2252,31.301199999999998,31.3532,31.1972,1731312000000,152
153,31.3062,31.310200000000002,31.3482,31.3572,31.248199999999997,1731315600000,153
155,31.4381,31.3462,31.3192,31.557199999999998,31.313200000000002,1731319200000,155
154,31.3454,31.329200000000004,31.3232,31.3842,31.2872,1731322800000,154
151,31.2459,31.3152,31.149199999999997,31.3152,31.149199999999997,1731326400000,151
154,30.9114,31.1152,30.6472,31.184199999999997,30.6082,1731330000000,154
155,30.6666,30.637199999999996,30.6272,30.7662,30.5392,1731333600000,155
154,30.5417,30.6162,30.4682,30.633200000000002,30.4512,1731337200000,154
152,30.4952,30.4632,30.5272,30.5632,30.4212,1731340800000,152
152,30.5449,30.5522,30.5272,30.5912,30.5002,1731344400000,152
156,30.5537,30.5402,30.6092,30.6312,30.5002,1731348000000,156
148,30.6214,30.6112,30.6382,30.6472,30.5952,1731351600000,148
151,30.6842,30.6392,30.6992,30.740199999999998,30.6382,1731355200000,151
150,30.707,30.7042,30.6792,30.7352,30.6792,1731358800000,150
2,30.6823,30.6792,30.6854,30.6854,30.6792,1731362400000,2
147,30.675,30.6502,30.7142,30.7232,30.644199999999998,1731366000000,147
155,30.6872,30.7152,30.6912,30.7242,30.6632,1731369600000,155
