timestamp,open,high,low,close,volume
2025-05-01 13:30:00+00:00,273.399993896,274.600006104,270.714996338,272.170013428,1052075
2025-05-01 14:30:00+00:00,272.289886475,274.390014648,272.079986572,273.799987793,551033
2025-05-01 15:30:00+00:00,273.829986572,274.200012207,271.649993896,272.470001221,410708
2025-05-01 16:30:00+00:00,272.554992676,272.700012207,271.390014648,271.820007324,318487
2025-05-01 17:30:00+00:00,271.779998779,272.019989014,270.600006104,271.730010986,385122
2025-05-01 18:30:00+00:00,271.700012207,272.010009766,270.980010986,271.375,370800
2025-05-01 19:30:00+00:00,271.359985352,271.440002441,269,269.309997559,708344
2025-05-02 13:30:00+00:00,274.459991455,275.260009766,272.25,275.005004883,896520
2025-05-02 14:30:00+00:00,275,275.040008545,273.535888672,273.679992676,512134
2025-05-02 15:30:00+00:00,273.660003662,276.320007324,273.630004883,275.820007324,457863
2025-05-02 16:30:00+00:00,275.890014648,276.279998779,275.109985352,275.295013428,259573
2025-05-02 17:30:00+00:00,275.295013428,275.890014648,274.929992676,275.519989014,310580
2025-05-02 18:30:00+00:00,275.535003662,275.880004883,274.399993896,274.890014648,371626
2025-05-02 19:30:00+00:00,274.820007324,275.329986572,273.970001221,274.950012207,700125
2025-05-05 13:30:00+00:00,273.369995117,276.165008545,273.369995117,275.200012207,787990
2025-05-05 14:30:00+00:00,275.220001221,275.799987793,274.170013428,274.769989014,566814
2025-05-05 15:30:00+00:00,274.970001221,275.480010986,274.5,275.049987793,371199
2025-05-05 16:30:00+00:00,275.070007324,275.269989014,274.380004883,274.614990234,365079
2025-05-05 17:30:00+00:00,274.540008545,274.967590332,274.230010986,274.390014648,343451
2025-05-05 18:30:00+00:00,274.345001221,274.570007324,273.589996338,273.875,401289
2025-05-05 19:30:00+00:00,273.829986572,274.079986572,272.309997559,272.649993896,726086
2025-05-06 13:30:00+00:00,269.820007324,273.260009766,268.540008545,272.549987793,1047323
2025-05-06 14:30:00+00:00,272.600006104,274.570007324,272.549987793,274.260009766,589591
2025-05-06 15:30:00+00:00,274.234985352,274.797607422,272.961791992,273.570007324,315012
2025-05-06 16:30:00+00:00,273.459991455,273.670013428,272.529998779,272.807495117,274089
2025-05-06 17:30:00+00:00,272.809997559,273.25,272.149993896,273.140014648,242005
2025-05-06 18:30:00+00:00,273.140014648,273.440002441,272.690002441,273.067504883,271355
2025-05-06 19:30:00+00:00,273.130004883,273.850006104,272.709991455,273.220001221,866163
2025-05-07 13:30:00+00:00,273.709991455,276.200012207,273.709991455,275.739990234,831274
2025-05-07 14:30:00+00:00,275.684997559,276.450012207,274.00189209,276.279998779,409237
2025-05-07 15:30:00+00:00,276.109985352,277.470001221,275.980010986,276.709991455,386250
2025-05-07 16:30:00+00:00,276.660003662,278.299987793,276.630004883,278.040008545,302146
2025-05-07 17:30:00+00:00,278.070007324,278.109985352,274.600006104,275.984985352,398706
2025-05-07 18:30:00+00:00,275.984985352,277.709991455,275.529998779,276.113189697,357404
2025-05-07 19:30:00+00:00,276.130004883,278.790008545,275.899993896,278.119995117,816710
2025-05-08 13:30:00+00:00,279.209991455,281,278.380004883,280.308013916,643662
2025-05-08 14:30:00+00:00,280.420013428,281.554992676,278.829711914,281.040008545,432140
2025-05-08 15:30:00+00:00,281.040008545,282.950012207,280.720001221,282.130004883,413882
2025-05-08 16:30:00+00:00,282.130004883,283.045013428,281.980010986,282.989990234,258115
2025-05-08 17:30:00+00:00,282.975006104,282.975006104,281.869995117,282.179992676,228761
2025-05-08 18:30:00+00:00,282.200012207,282.880004883,281.130004883,281.885009766,440711
2025-05-08 19:30:00+00:00,281.880004883,282.049987793,279.380004883,279.790008545,835212
2025-05-09 13:30:00+00:00,281.619995117,282.480010986,277.772796631,278.114990234,1068419
2025-05-09 14:30:00+00:00,278.105010986,278.570007324,275.820007324,276.929992676,507280
2025-05-09 15:30:00+00:00,276.859985352,277.489990234,275.859985352,276.049987793,438431
2025-05-09 16:30:00+00:00,276,276.480010986,274.970001221,275.609985352,370364
2025-05-09 17:30:00+00:00,275.729003906,275.910003662,273.880004883,274.429992676,518472
2025-05-09 18:30:00+00:00,274.480010986,275.179992676,274.429992676,274.950012207,314326
2025-05-09 19:30:00+00:00,274.970001221,275.690002441,274.640014648,275.420013428,515737
2025-05-12 13:30:00+00:00,285,286.820007324,283.230010986,285.135009766,1453721
2025-05-12 14:30:00+00:00,285.135009766,286.540008545,283.929992676,285.829986572,775688
2025-05-12 15:30:00+00:00,285.843994141,286.570007324,285.5,285.877105713,404154
2025-05-12 16:30:00+00:00,285.739990234,287.649993896,285.619995117,287.609985352,413273
2025-05-12 17:30:00+00:00,287.570007324,288.149993896,287.400085449,288.029998779,365264
2025-05-12 18:30:00+00:00,288.019989014,288.320007324,287.269989014,287.505004883,420297
2025-05-12 19:30:00+00:00,287.450012207,288.970001221,287.450012207,288.890014648,843845
2025-05-13 13:30:00+00:00,291,292.5,289.109985352,291.559997559,1514716
2025-05-13 14:30:00+00:00,291.497009277,292.480010986,291,292.364990234,629585
2025-05-13 15:30:00+00:00,292.290008545,292.740600586,291.570007324,292.082489014,451372
2025-05-13 16:30:00+00:00,292.075012207,292.459991455,291.260009766,291.302490234,592629
2025-05-13 17:30:00+00:00,291.369995117,291.609985352,289.375,289.470001221,475418
2025-05-13 18:30:00+00:00,289.450012207,290.130004883,289.040008545,289.674987793,790041
2025-05-13 19:30:00+00:00,289.704986572,290.910003662,288.929992676,289.160003662,933595
2025-05-14 13:30:00+00:00,293.5,295.799987793,290.869995117,295.619995117,1913585
2025-05-14 14:30:00+00:00,295.700012207,296.049987793,293.239990234,294.010009766,980229
