timestamp,open,high,low,close,volume
2025-05-01 13:30:00+00:00,99.2649993896,99.7479019165,98.1500015259,99.0350036621,7024792
2025-05-01 14:30:00+00:00,99.0199966431,100.099998474,98.8099975586,99.9363021851,3949312
2025-05-01 15:30:00+00:00,99.9400024414,100.009902954,98.2399978638,98.6500015259,2980939
2025-05-01 16:30:00+00:00,98.6399993896,98.9199981689,98.2853012085,98.5400009155,1597154
2025-05-01 17:30:00+00:00,98.5449981689,98.7640991211,97.9311981201,98.0670013428,2345778
2025-05-01 18:30:00+00:00,98.0500030518,98.1699981689,97.4599990845,97.8700027466,2882527
2025-05-01 19:30:00+00:00,97.8600006104,97.8799972534,96.4499969482,96.5899963379,3864835
2025-05-02 13:30:00+00:00,98.3399963379,99.5869979858,98.3199996948,99.1500015259,7941243
2025-05-02 14:30:00+00:00,99.1500015259,99.1549987793,98.6299972534,98.6500015259,2942248
2025-05-02 15:30:00+00:00,98.6500015259,99.4400024414,98.5999984741,99.0650024414,3616436
2025-05-02 16:30:00+00:00,99.0599975586,99.8799972534,99.0299987793,99.1800003052,2989727
2025-05-02 17:30:00+00:00,99.1800003052,99.2600021362,98.9000015259,98.9899978638,2533384
2025-05-02 18:30:00+00:00,98.9925994873,99.2099990845,98.375,98.8700027466,3079413
2025-05-02 19:30:00+00:00,98.8600006104,98.9250030518,98.5650024414,98.75,3248156
2025-05-05 13:30:00+00:00,98.9950027466,101.599998474,98.7850036621,100.834999084,12376480
2025-05-05 14:30:00+00:00,100.834999084,101.190002441,100.280097961,100.815002441,4254318
2025-05-05 15:30:00+00:00,100.830001831,101,100.330001831,100.900001526,3113117
2025-05-05 16:30:00+00:00,100.779998779,101.300003052,100.73500061,101.220199585,2538717
2025-05-05 17:30:00+00:00,101.230003357,102.050003052,101.199996948,101.779998779,3950005
2025-05-05 18:30:00+00:00,101.775001526,102.050003052,101.180000305,101.410003662,3465640
2025-05-05 19:30:00+00:00,101.400001526,101.440002441,100.440002441,100.614997864,3503401
2025-05-06 13:30:00+00:00,98.4100036621,99.4471969604,97.4400024414,98.9300003052,10215042
2025-05-06 14:30:00+00:00,98.9199981689,99.2799987793,98.4400024414,99.25,4293087
2025-05-06 15:30:00+00:00,99.2399978638,100.069999695,98.9000015259,99.3799972534,3663425
2025-05-06 16:30:00+00:00,99.3700027466,99.7099990845,98.4599990845,98.6893997192,3648607
2025-05-06 17:30:00+00:00,98.6800003052,99.25,98.3099975586,99.1800003052,3644009
2025-05-06 18:30:00+00:00,99.1699981689,99.75,99.1600036621,99.7300033569,4145777
2025-05-06 19:30:00+00:00,99.75,99.9300003052,98.5100021362,98.5599975586,5493503
2025-05-07 13:30:00+00:00,100.260002136,103.419998169,97.75,98.8774032593,32894450
2025-05-07 14:30:00+00:00,98.8600006104,99.5699996948,98.0599975586,98.9800033569,11002588
2025-05-07 15:30:00+00:00,99,99.80909729,97.4499969482,98.5800018311,8898849
2025-05-07 16:30:00+00:00,98.5604019165,99.7799987793,98.2200012207,98.8099975586,5362253
2025-05-07 17:30:00+00:00,98.8199996948,99.0250015259,96.8799972534,97.6849975586,7304248
2025-05-07 18:30:00+00:00,97.6699981689,98.5998001099,97.3099975586,97.6200027466,5208046
2025-05-07 19:30:00+00:00,97.6100006104,100.830001831,97.5779037476,100.36000061,11705451
2025-05-08 13:30:00+00:00,101.919998169,105.440002441,101.660003662,103.635002136,20131782
2025-05-08 14:30:00+00:00,103.650001526,103.900001526,102.199996948,102.809997559,7571573
2025-05-08 15:30:00+00:00,102.809997559,104.400001526,102.519996643,103.779998779,6439192
2025-05-08 16:30:00+00:00,103.794998169,104.039901733,103.300003052,103.555000305,3874269
2025-05-08 17:30:00+00:00,103.530097961,103.680000305,102.660003662,102.709999084,3649049
2025-05-08 18:30:00+00:00,102.720001221,103.495002747,102.650001526,103.430000305,3571853
2025-05-08 19:30:00+00:00,103.440002441,103.459999084,101.565002441,101.690002441,4627038
2025-05-09 13:30:00+00:00,102.584999084,103.540000916,101.599998474,101.870002747,11157945
2025-05-09 14:30:00+00:00,101.879898071,102.86000061,101.620796204,102.464996338,4751121
2025-05-09 15:30:00+00:00,102.451499939,102.540000916,101.730003357,102.169998169,3381357
2025-05-09 16:30:00+00:00,102.150001526,102.830001831,102.11000061,102.650001526,2606108
2025-05-09 17:30:00+00:00,102.656997681,103.050003052,102.559997559,102.760002136,2381334
2025-05-09 18:30:00+00:00,102.76599884,103.169998169,102.739997864,102.900001526,2186325
2025-05-09 19:30:00+00:00,102.910003662,102.989997864,102.599998474,102.830001831,2882218
2025-05-12 13:30:00+00:00,109.61000061,110.666999817,107.349998474,107.489997864,16293881
2025-05-12 14:30:00+00:00,107.489997864,108.160003662,106.980003357,108.144599915,6947688
2025-05-12 15:30:00+00:00,108.150001526,109.125,107.75,108.850097656,5265782
2025-05-12 16:30:00+00:00,108.885002136,109.748901367,108.830001831,109.319999695,4632683
2025-05-12 17:30:00+00:00,109.309997559,109.370002747,108.190002441,108.440002441,3784205
2025-05-12 18:30:00+00:00,108.449996948,108.580001831,107.599998474,107.75,3831784
2025-05-12 19:30:00+00:00,107.745002747,108.190002441,107.433502197,108.11000061,4841295
2025-05-13 13:30:00+00:00,109.599998474,110.779998779,109,110.330001831,13227474
2025-05-13 14:30:00+00:00,110.339996338,112.162002563,110.130096436,111.900001526,10079075
2025-05-13 15:30:00+00:00,111.900001526,112.940002441,111.669998169,112.371398926,8821398
2025-05-13 16:30:00+00:00,112.36630249,113.127700806,112.099998474,112.449996948,5497437
2025-05-13 17:30:00+00:00,112.459999084,112.964996338,111.879997253,112.879997253,5031337
2025-05-13 18:30:00+00:00,112.879997253,112.940002441,112.269996643,112.5,4031467
2025-05-13 19:30:00+00:00,112.495002747,112.730003357,112.281097412,112.430000305,3853094
2025-05-14 13:30:00+00:00,119.831001282,122.519996643,117.870002747,119.36000061,37931747
2025-05-14 14:30:00+00:00,119.339996338,119.419998169,117.36000061,118.000396729,11731105
2025-05-14 15:30:00+00:00,117.980003357,118.900001526,117.370002747,118.760002136,8681567
2025-05-14 16:30:00+00:00,118.769996643,119.18800354,116.910003662,117.22480011,7321517
2025-05-14 17:30:00+00:00,117.229400635,117.61000061,116.589996338,116.790000916,5387127
2025-05-14 18:30:00+00:00,116.777198792,117.650001526,116.772796631,117.260002136,5342835
2025-05-14 19:30:00+00:00,117.269996643,117.88999939,116.989997864,117.730003357,5042111
2025-05-15 13:30:00+00:00,117.019996643,117.5,115.371200562,115.531997681,11919921
2025-05-15 14:30:00+00:00,115.540000916,116,114.410003662,115.88999939,7782583
2025-05-15 15:30:00+00:00,115.88999939,115.980003357,115.25,115.86000061,4135897
2025-05-15 16:30:00+00:00,115.830001831,116.430000305,115.819999695,116.239997864,3357583
2025-05-15 17:30:00+00:00,116.230003357,116.239997864,114.629997253,115.114997864,4448367
2025-05-15 18:30:00+00:00,115.11000061,115.38999939,114.010002136,114.059997559,3744937
2025-05-15 19:30:00+00:00,114.089996338,115.084999084,114.089996338,114.980003357,4349446
2025-05-16 13:30:00+00:00,117.932502747,118.239997864,116.400001526,117.279998779,13875921
2025-05-16 14:30:00+00:00,117.290000916,117.760002136,116.010002136,117.690002441,6884732
2025-05-16 15:30:00+00:00,117.660003662,117.760002136,117.214996338,117.24710083,3698353
2025-05-16 16:30:00+00:00,117.238998413,117.300003052,116.709999084,117.084999084,4132107
2025-05-16 17:30:00+00:00,117.099998474,117.329902649,116.489997864,116.900001526,2887804
2025-05-16 18:30:00+00:00,116.900001526,117.169998169,116.800003052,117.069999695,3726745
2025-05-16 19:30:00+00:00,117.059997559,117.239997864,116.809997559,117.180000305,3402314
2025-05-19 13:30:00+00:00,115.055000305,115.529998779,114.169998169,114.989997864,10123402
2025-05-19 14:30:00+00:00,115,115.214996338,114.13999939,114.260002136,4168889
2025-05-19 15:30:00+00:00,114.269996643,114.61000061,114.167999268,114.5,2973311
2025-05-19 16:30:00+00:00,114.510002136,115.36000061,114.269996643,114.790000916,3332231
2025-05-19 17:30:00+00:00,114.788597107,114.870002747,114.095001221,114.224998474,2788247
2025-05-19 18:30:00+00:00,114.239997864,114.559997559,114.059997559,114.180000305,4112829
2025-05-19 19:30:00+00:00,114.190002441,114.809997559,114.13999939,114.75,4086984
2025-05-20 13:30:00+00:00,114.349998474,114.510002136,112.540000916,113.169998169,8430825
2025-05-20 14:30:00+00:00,113.150001526,113.830001831,113.099998474,113.699996948,4103358
2025-05-20 15:30:00+00:00,113.709999084,113.879997253,113.330001831,113.495002747,2363112
2025-05-20 16:30:00+00:00,113.495002747,113.817497253,113.48500061,113.63999939,2148960
2025-05-20 17:30:00+00:00,113.650001526,113.656196594,112.385002136,112.487800598,2553278
2025-05-20 18:30:00+00:00,112.480003357,113,112.080001831,112.898498535,3611090
2025-05-20 19:30:00+00:00,112.900001526,113.589996338,112.897499084,113.550003052,2710590
2025-05-21 13:30:00+00:00,113.849998474,115.370002747,113.690002441,114.199996948,10446670
2025-05-21 14:30:00+00:00,114.190002441,115.949996948,114.029998779,115.75,5627467
2025-05-21 15:30:00+00:00,115.75,116.099998474,115.199996948,115.525001526,3677101
2025-05-21 16:30:00+00:00,115.535003662,115.949996948,112.540000916,112.599998474,4999696
2025-05-21 17:30:00+00:00,112.61000061,113.38999939,112.199996948,112.672897339,5255193
2025-05-21 18:30:00+00:00,112.669998169,113.190002441,111.089996338,111.260002136,5372928
2025-05-21 19:30:00+00:00,111.25,112.800003052,111.25,112.050003052,4529120
2025-05-22 13:30:00+00:00,111.849998474,112.63999939,110.940002441,111.699798584,7485013
2025-05-22 14:30:00+00:00,111.680198669,112.519996643,111.355003357,111.45010376,4581196
2025-05-22 15:30:00+00:00,111.449996948,112.378097534,111.38999939,111.989997864,3323631
2025-05-22 16:30:00+00:00,111.989997864,112.050003052,111.476997375,111.660003662,2884077
2025-05-22 17:30:00+00:00,111.680000305,112.144996643,111.559997559,111.690002441,2633031
2025-05-22 18:30:00+00:00,111.680000305,111.958198547,111.470001221,111.920097351,2943712
2025-05-22 19:30:00+00:00,111.930000305,111.949699402,110.61000061,110.699996948,3643640
2025-05-23 13:30:00+00:00,108.120002747,109.599998474,107.667098999,108.859901428,9846743
2025-05-23 14:30:00+00:00,108.86000061,109.61000061,108.839996338,109.410003662,3376840
2025-05-23 15:30:00+00:00,109.38999939,109.870002747,109.13999939,109.519897461,2724238
2025-05-23 16:30:00+00:00,109.510002136,110.620002747,109.290000916,110.580001831,2454973
2025-05-23 17:30:00+00:00,110.580001831,111.01499939,110.240097046,110.775001526,3836018
2025-05-23 18:30:00+00:00,110.769996643,110.912498474,110.385002136,110.580001831,2305542
2025-05-23 19:30:00+00:00,110.569999695,110.919998169,110.25,110.339996338,3044269
