timestamp,open,high,low,close,volume,quote_volume,taker_buy_quote
2025-05-01 00:00:00+00:00,-0.00041844,-6.907e-05,-0.00109998,-0.00045375,0,0,0
2025-05-01 01:00:00+00:00,-0.00044092,5.48e-06,-0.0008945,-0.00034931,0,0,0
2025-05-01 02:00:00+00:00,-0.0004483,0,-0.00083474,-0.00038975,0,0,0
2025-05-01 03:00:00+00:00,-0.00032214,0,-0.00111938,-0.0004532,0,0,0
2025-05-01 04:00:00+00:00,-0.00039233,-3.428e-05,-0.00105838,-0.00033716,0,0,0
2025-05-01 05:00:00+00:00,-0.00030652,-3.899e-05,-0.00079981,-0.00040616,0,0,0
2025-05-01 06:00:00+00:00,-0.00041395,-7.307e-05,-0.00087471,-0.00035773,0,0,0
2025-05-01 07:00:00+00:00,-0.0004861,6.625e-05,-0.00080314,-0.00080314,0,0,0
2025-05-01 08:00:00+00:00,-0.00062046,0.00049548,-0.00092469,-0.00060783,0,0,0
2025-05-01 09:00:00+00:00,-0.00041537,0.0007447,-0.00087914,-0.0004458,0,0,0
2025-05-01 10:00:00+00:00,-0.00047955,-0.00011739,-0.00101199,-0.00035058,0,0,0
2025-05-01 11:00:00+00:00,-0.0003843,1.457e-05,-0.0009099,-0.00034414,0,0,0
2025-05-01 12:00:00+00:00,-0.00040044,-0.00010167,-0.00090312,-0.00050691,0,0,0
2025-05-01 13:00:00+00:00,-0.0006943,0,-0.00136096,-0.00053225,0,0,0
2025-05-01 14:00:00+00:00,-0.00033766,0.00121365,-0.00106006,-0.00039053,0,0,0
2025-05-01 15:00:00+00:00,-0.00064208,0.00041283,-0.00087354,-0.00029416,0,0,0
2025-05-01 16:00:00+00:00,-0.00025898,0.00026457,-0.00081748,-0.00041016,0,0,0
2025-05-01 17:00:00+00:00,-0.00051185,0.00031537,-0.00096502,-0.0003957,0,0,0
2025-05-01 18:00:00+00:00,-0.00030027,0,-0.0012738,-0.00049832,0,0,0
2025-05-01 19:00:00+00:00,-0.0003607,0,-0.00084122,-0.00050044,0,0,0
2025-05-01 20:00:00+00:00,-0.00017411,0,-0.00095056,-0.00045918,0,0,0
2025-05-01 21:00:00+00:00,-0.00041838,5.39e-05,-0.00083002,-0.00065563,0,0,0
2025-05-01 22:00:00+00:00,-0.00042276,-2.868e-05,-0.00082613,-0.00045162,0,0,0
2025-05-01 23:00:00+00:00,-0.00041497,-0.00011425,-0.00095667,-0.00042422,0,0,0
2025-05-02 00:00:00+00:00,-0.00069939,-3.94e-05,-0.00107468,-0.00060242,0,0,0
2025-05-02 01:00:00+00:00,-0.00077145,-0.00018906,-0.0010746,-0.00075371,0,0,0
2025-05-02 02:00:00+00:00,-0.00070048,-0.00015784,-0.00107844,-0.00058618,0,0,0
2025-05-02 03:00:00+00:00,-0.00057099,-6.236e-05,-0.00098438,-0.00044335,0,0,0
2025-05-02 04:00:00+00:00,-0.00049394,-0.00023465,-0.00098319,-0.0005211,0,0,0
2025-05-02 05:00:00+00:00,-0.00048975,-0.00019285,-0.00146069,-0.00064032,0,0,0
2025-05-02 06:00:00+00:00,-0.00059309,-8.113e-05,-0.00163204,-0.00059136,0,0,0
2025-05-02 07:00:00+00:00,-0.00067277,-0.00019227,-0.00112132,-0.0005282,0,0,0
2025-05-02 08:00:00+00:00,-0.00053511,-0.00011449,-0.00094945,-0.0006649,0,0,0
2025-05-02 09:00:00+00:00,-0.00067547,-0.00027693,-0.00095657,-0.00054687,0,0,0
2025-05-02 10:00:00+00:00,-0.00054793,-0.00025233,-0.00086522,-0.00045876,0,0,0
2025-05-02 11:00:00+00:00,-0.00042919,-0.00014264,-0.00110578,-0.00063679,0,0,0
2025-05-02 12:00:00+00:00,-0.00055944,0,-0.00165421,-0.00056099,0,0,0
2025-05-02 13:00:00+00:00,-0.00060933,0,-0.00106241,-0.00063314,0,0,0
2025-05-02 14:00:00+00:00,-0.00060136,-6.44e-06,-0.00128293,-0.0006379,0,0,0
2025-05-02 15:00:00+00:00,-0.00058237,-2.99e-05,-0.00100342,-0.00044925,0,0,0
2025-05-02 16:00:00+00:00,-0.00040258,8.531e-05,-0.00090563,-0.00056089,0,0,0
2025-05-02 17:00:00+00:00,-0.00055564,-0.00015605,-0.00098804,-0.00073003,0,0,0
2025-05-02 18:00:00+00:00,-0.00067387,-0.00014321,-0.0011699,-0.00055661,0,0,0
2025-05-02 19:00:00+00:00,-0.00055661,-0.00027741,-0.00166819,-0.00064766,0,0,0
2025-05-02 20:00:00+00:00,-0.00079393,-0.00019181,-0.00198247,-0.00077145,0,0,0
2025-05-02 21:00:00+00:00,-0.00078741,4.472e-05,-0.00121189,-0.00068048,0,0,0
2025-05-02 22:00:00+00:00,-0.00058833,-0.00010578,-0.000891,-0.00060423,0,0,0
2025-05-02 23:00:00+00:00,-0.00052764,-0.00017392,-0.00098167,-0.00078496,0,0,0
2025-05-03 00:00:00+00:00,-0.00075477,-0.00013742,-0.00092587,-0.00052952,0,0,0
2025-05-03 01:00:00+00:00,-0.00054018,-7.91e-05,-0.00100237,-0.00037123,0,0,0
2025-05-03 02:00:00+00:00,-0.0002841,0,-0.00089788,-0.00055903,0,0,0
2025-05-03 03:00:00+00:00,-0.000562,0.00012599,-0.00100496,-0.00050061,0,0,0
2025-05-03 04:00:00+00:00,-0.00050593,-0.0001755,-0.00082712,-0.00044136,0,0,0
2025-05-03 05:00:00+00:00,-0.00055506,-0.00032877,-0.00087447,-0.00052611,0,0,0
2025-05-03 06:00:00+00:00,-0.00049051,-0.00020947,-0.00091409,-0.00050782,0,0,0
2025-05-03 07:00:00+00:00,-0.00046156,-4.988e-05,-0.00097854,-0.00043536,0,0,0
2025-05-03 08:00:00+00:00,-0.00047621,-0.00023184,-0.00088307,-0.00042133,0,0,0
2025-05-03 09:00:00+00:00,-0.00035905,-0.00018703,-0.00102398,-0.00066657,0,0,0
2025-05-03 10:00:00+00:00,-0.00068264,0,-0.00104315,-0.00057571,0,0,0
2025-05-03 11:00:00+00:00,-0.00047117,-0.0002149,-0.00087053,-0.0006748,0,0,0
2025-05-03 12:00:00+00:00,-0.0007374,-0.00029451,-0.00094304,-0.00051467,0,0,0
2025-05-03 13:00:00+00:00,-0.00053954,-0.00033667,-0.00103116,-0.00060271,0,0,0
2025-05-03 14:00:00+00:00,-0.00071616,-0.00018761,-0.00099413,-0.00058684,0,0,0
2025-05-03 15:00:00+00:00,-0.00057089,-0.00016721,-0.00104249,-0.00053922,0,0,0
2025-05-03 16:00:00+00:00,-0.00053922,-0.00010941,-0.00089124,-0.00063315,0,0,0
2025-05-03 17:00:00+00:00,-0.00063315,-0.0001213,-0.00113294,-0.00057247,0,0,0
2025-05-03 18:00:00+00:00,-0.00061559,-0.00018917,-0.00094972,-0.0004445,0,0,0
2025-05-03 19:00:00+00:00,-0.00055931,-2.967e-05,-0.00087833,-0.00037718,0,0,0
2025-05-03 20:00:00+00:00,-0.00039323,0,-0.00084992,-0.00038752,0,0,0
2025-05-03 21:00:00+00:00,-0.0002894,-0.0001186,-0.00088354,-0.00031895,0,0,0
2025-05-03 22:00:00+00:00,-0.00033499,8.206e-05,-0.00084371,-0.0003939,0,0,0
2025-05-03 23:00:00+00:00,-0.00039604,-0.0001561,-0.00084085,-0.00048732,0,0,0
2025-05-04 00:00:00+00:00,-0.00061288,-9.62e-05,-0.00165611,-0.00056912,0,0,0
2025-05-04 01:00:00+00:00,-0.00049536,-0.00010166,-0.00112915,-0.00041667,0,0,0
2025-05-04 02:00:00+00:00,-0.00041071,-5.082e-05,-0.00100236,-0.00076892,0,0,0
2025-05-04 03:00:00+00:00,-0.00074736,-0.00016056,-0.00129784,-0.00060703,0,0,0
2025-05-04 04:00:00+00:00,-0.00067024,-0.00029705,-0.00096915,-0.00060806,0,0,0
2025-05-04 05:00:00+00:00,-0.00064969,0.00051355,-0.00102792,-0.00055524,0,0,0
2025-05-04 06:00:00+00:00,-0.00050849,-7.881e-05,-0.00091265,-0.00030825,0,0,0
2025-05-04 07:00:00+00:00,-0.00037146,-0.00010632,-0.00095619,-0.00049642,0,0,0
2025-05-04 08:00:00+00:00,-0.00038075,-0.00017109,-0.00100907,-0.00049639,0,0,0
2025-05-04 09:00:00+00:00,-0.00050182,-0.00020448,-0.00117801,-0.00055929,0,0,0
2025-05-04 10:00:00+00:00,-0.00050767,-0.00014301,-0.00110362,-0.00069639,0,0,0
2025-05-04 11:00:00+00:00,-0.00078489,-4.744e-05,-0.00101016,-0.0007664,0,0,0
2025-05-04 12:00:00+00:00,-0.00073024,-0.0003182,-0.0010338,-0.00100009,0,0,0
2025-05-04 13:00:00+00:00,-0.00079942,-0.00025399,-0.00108116,-0.0005694,0,0,0
2025-05-04 14:00:00+00:00,-0.00051155,-0.00019777,-0.00098129,-0.00058413,0,0,0
2025-05-04 15:00:00+00:00,-0.00066855,8.972e-05,-0.0010122,-0.00066601,0,0,0
2025-05-04 16:00:00+00:00,-0.00069109,-0.00023675,-0.00107964,-0.00062804,0,0,0
2025-05-04 17:00:00+00:00,-0.00060651,-0.00018933,-0.00096841,-0.00069164,0,0,0
2025-05-04 18:00:00+00:00,-0.0007104,-0.00011194,-0.00117867,-0.00073027,0,0,0
2025-05-04 19:00:00+00:00,-0.00076616,-0.00019853,-0.00098861,-0.00046283,0,0,0
2025-05-04 20:00:00+00:00,-0.00047713,-4.546e-05,-0.00095594,-0.00054544,0,0,0
2025-05-04 21:00:00+00:00,-0.00050964,0.00053462,-0.00091392,-0.00026212,0,0,0
2025-05-04 22:00:00+00:00,-0.0002979,0,-0.0010999,-0.00060855,0,0,0
2025-05-04 23:00:00+00:00,-0.0006249,0,-0.00118407,-0.00057786,0,0,0
2025-05-05 00:00:00+00:00,-0.00061988,0,-0.00086506,-0.00058649,0,0,0
2025-05-05 01:00:00+00:00,-0.00062272,-1.747e-05,-0.00135937,-0.00067798,0,0,0
2025-05-05 02:00:00+00:00,-0.00066696,0.00010071,-0.00097086,-0.00045249,0,0,0
2025-05-05 03:00:00+00:00,-0.00048883,-2.399e-05,-0.0012656,-0.00046473,0,0,0
2025-05-05 04:00:00+00:00,-0.00049014,4.666e-05,-0.00079221,-0.00042462,0,0,0
2025-05-05 05:00:00+00:00,-0.00043002,6.934e-05,-0.00101724,-0.00068443,0,0,0
2025-05-05 06:00:00+00:00,-0.00050135,0.00011494,-0.00086854,-0.00064264,0,0,0
2025-05-05 07:00:00+00:00,-0.00061738,-0.00012138,-0.00093764,-0.00048933,0,0,0
2025-05-05 08:00:00+00:00,-0.00045028,-0.0001475,-0.00097766,-0.00050315,0,0,0
2025-05-05 09:00:00+00:00,-0.00054086,0,-0.00088264,-0.00027449,0,0,0
2025-05-05 10:00:00+00:00,-0.0003159,-0.00014826,-0.00104065,-0.00054716,0,0,0
2025-05-05 11:00:00+00:00,-0.00038839,-0.0002043,-0.00102071,-0.0006752,0,0,0
2025-05-05 12:00:00+00:00,-0.00062596,-2.731e-05,-0.00103713,-0.00047693,0,0,0
