timestamp,open,high,low,close,volume,quote_volume,taker_buy_quote
2025-05-01 00:00:00+00:00,-0.00033043,0.00037832,-0.00145935,-0.00088103,0,0,0
2025-05-01 01:00:00+00:00,-0.00086475,0.00013369,-0.00157388,-0.00021369,0,0,0
2025-05-01 02:00:00+00:00,-0.00016325,0.0002039,-0.00135209,-0.00012944,0,0,0
2025-05-01 03:00:00+00:00,-0.00017285,0.00031085,-0.00165965,-0.00062454,0,0,0
2025-05-01 04:00:00+00:00,-0.00039585,0,-0.00152831,-0.00032472,0,0,0
2025-05-01 05:00:00+00:00,-0.0004445,1.327e-05,-0.00155953,-0.00051138,0,0,0
2025-05-01 06:00:00+00:00,-0.00067768,0,-0.00146986,-0.00016235,0,0,0
2025-05-01 07:00:00+00:00,-0.00069985,0,-0.00155372,-0.00081198,0,0,0
2025-05-01 08:00:00+00:00,-0.00084473,0,-0.00165086,-3.321e-05,0,0,0
2025-05-01 09:00:00+00:00,-0.00019326,0,-0.00143854,-0.00050505,0,0,0
2025-05-01 10:00:00+00:00,-0.00061112,4.585e-05,-0.00230377,-0.00135173,0,0,0
2025-05-01 11:00:00+00:00,-0.00074243,0,-0.00212858,-0.00084372,0,0,0
2025-05-01 12:00:00+00:00,-0.00064418,0,-0.00181032,-0.0007937,0,0,0
2025-05-01 13:00:00+00:00,-0.00099868,0,-0.00213095,-0.00088213,0,0,0
2025-05-01 14:00:00+00:00,-0.00087647,6.652e-05,-0.00180922,-0.00084615,0,0,0
2025-05-01 15:00:00+00:00,-0.00110976,-4.81e-06,-0.00361423,-0.00143307,0,0,0
2025-05-01 16:00:00+00:00,-0.00126941,0,-0.00200111,-0.00050083,0,0,0
2025-05-01 17:00:00+00:00,-0.00136116,0,-0.00244679,-0.00092008,0,0,0
2025-05-01 18:00:00+00:00,-0.00067783,0,-0.00163834,-0.00111544,0,0,0
2025-05-01 19:00:00+00:00,-0.00074745,-4.15e-05,-0.00203762,-0.00053658,0,0,0
2025-05-01 20:00:00+00:00,-0.0004025,-7.753e-05,-0.00185464,-0.00078578,0,0,0
2025-05-01 21:00:00+00:00,-0.00103511,-0.00013011,-0.00157063,-0.00083114,0,0,0
2025-05-01 22:00:00+00:00,-0.00079678,-0.00013025,-0.0017431,-0.0006739,0,0,0
2025-05-01 23:00:00+00:00,-0.00066393,-0.00021389,-0.00207417,-0.00120681,0,0,0
2025-05-02 00:00:00+00:00,-0.00116123,0,-0.00197502,-0.00105608,0,0,0
2025-05-02 01:00:00+00:00,-0.00095827,0.00498957,-0.00173619,-0.00052264,0,0,0
2025-05-02 02:00:00+00:00,-0.000317,0.00059819,-0.00182165,-0.00052234,0,0,0
2025-05-02 03:00:00+00:00,-0.00011832,0.00027821,-0.00114221,-0.00045357,0,0,0
2025-05-02 04:00:00+00:00,-0.00035137,0.00033116,-0.00151573,-0.00063868,0,0,0
2025-05-02 05:00:00+00:00,-0.00043035,0.00108257,-0.00174282,-0.00045563,0,0,0
2025-05-02 06:00:00+00:00,-0.00049293,0.00051732,-0.00119666,0,0,0,0
2025-05-02 07:00:00+00:00,-9.924e-05,0.00076025,-0.00136643,-0.00046333,0,0,0
2025-05-02 08:00:00+00:00,-0.00046682,0.00015217,-0.00150191,0,0,0,0
2025-05-02 09:00:00+00:00,5.56e-05,5.56e-05,-0.00158461,-0.00021631,0,0,0
2025-05-02 10:00:00+00:00,-6.791e-05,0,-0.00149297,-0.00022308,0,0,0
2025-05-02 11:00:00+00:00,-0.00034559,1.865e-05,-0.00119769,-0.0003885,0,0,0
2025-05-02 12:00:00+00:00,-0.00070999,0.00096744,-0.00156605,-0.00070743,0,0,0
2025-05-02 13:00:00+00:00,-0.00106992,0.00012153,-0.00134135,-0.00050044,0,0,0
2025-05-02 14:00:00+00:00,-0.00012595,0.00068018,-0.00232747,-0.00183908,0,0,0
2025-05-02 15:00:00+00:00,-0.0012958,0.00029637,-0.00237437,-0.0005512,0,0,0
2025-05-02 16:00:00+00:00,-0.00042325,0.00044975,-0.0012559,-0.00060065,0,0,0
2025-05-02 17:00:00+00:00,-0.00062369,0.00023403,-0.00144562,-0.00045528,0,0,0
2025-05-02 18:00:00+00:00,-0.00048124,0.0002813,-0.00136121,-0.00029413,0,0,0
2025-05-02 19:00:00+00:00,-2.7e-05,0.00012734,-0.00147211,-0.00049931,0,0,0
2025-05-02 20:00:00+00:00,-0.00035165,0.00043523,-0.001401,2.06e-05,0,0,0
2025-05-02 21:00:00+00:00,0,0.00038014,-0.00117698,-0.00039415,0,0,0
2025-05-02 22:00:00+00:00,-0.00039271,0.00022328,-0.0015319,0,0,0,0
2025-05-02 23:00:00+00:00,0,0.00138109,-0.00159553,-0.00092735,0,0,0
2025-05-03 00:00:00+00:00,-0.00069149,3.46e-05,-0.00313098,-0.00046725,0,0,0
2025-05-03 01:00:00+00:00,-0.00056719,0.00011164,-0.00995609,-0.00094003,0,0,0
2025-05-03 02:00:00+00:00,-0.00091418,-3.925e-05,-0.00225875,-0.00111734,0,0,0
2025-05-03 03:00:00+00:00,-0.00115984,-0.00016458,-0.00230629,-0.000706,0,0,0
2025-05-03 04:00:00+00:00,-0.00086244,-0.00020919,-0.00194019,-0.0007431,0,0,0
2025-05-03 05:00:00+00:00,-0.00082448,-0.0001913,-0.00199734,-0.00061136,0,0,0
2025-05-03 06:00:00+00:00,-0.00060469,0,-0.00151862,-0.00047851,0,0,0
2025-05-03 07:00:00+00:00,-0.00047268,0,-0.00185088,-0.00046981,0,0,0
2025-05-03 08:00:00+00:00,-0.00072881,-3.961e-05,-0.00174298,-0.0011006,0,0,0
2025-05-03 09:00:00+00:00,-0.0011239,-0.00019425,-0.00168539,-0.00096757,0,0,0
2025-05-03 10:00:00+00:00,-0.00075275,-9.451e-05,-0.00183125,-0.00094652,0,0,0
2025-05-03 11:00:00+00:00,-0.00100207,-0.00016492,-0.0021076,-0.001327,0,0,0
2025-05-03 12:00:00+00:00,-0.00140685,-0.00015931,-0.00179111,-0.00103045,0,0,0
2025-05-03 13:00:00+00:00,-0.00079442,-7.724e-05,-0.00190998,-0.00079277,0,0,0
2025-05-03 14:00:00+00:00,-0.00127126,0.00014405,-0.00201407,-0.00083138,0,0,0
2025-05-03 15:00:00+00:00,-0.00097483,0,-0.00219101,-0.00125484,0,0,0
2025-05-03 16:00:00+00:00,-0.00129878,-0.00023384,-0.00210768,-0.00057168,0,0,0
2025-05-03 17:00:00+00:00,-0.00090747,-5.37e-06,-0.0018726,-0.00090335,0,0,0
2025-05-03 18:00:00+00:00,-0.00111092,-2.662e-05,-0.00188642,-0.00101713,0,0,0
2025-05-03 19:00:00+00:00,-0.00079222,0,-0.00186588,-0.00063023,0,0,0
