timestamp,metric_time,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2025-06-01 00:00:00+00:00,2025-06-01 00:00:00+00:00,215322098,147220692.343,2.11229947,1.5851,2.38903298,0.536683
2025-06-01 01:00:00+00:00,2025-06-01 01:00:00+00:00,215233499,146251162.57,2.13715921,1.59405,2.40357409,1.582419
2025-06-01 02:00:00+00:00,2025-06-01 02:00:00+00:00,215146402,145007631.488,2.14295359,1.595312,2.47018723,1.080452
2025-06-01 03:00:00+00:00,2025-06-01 03:00:00+00:00,213982438,144644223.577,2.18904713,1.595928,2.47159145,2.20126
2025-06-01 04:00:00+00:00,2025-06-01 04:00:00+00:00,213586145,144661896.009,2.18927605,1.560969,2.4986554,2.758813
2025-06-01 05:00:00+00:00,2025-06-01 05:00:00+00:00,214267643,145967177.018,2.1948492,1.52492,2.51293145,1.712893
2025-06-01 06:00:00+00:00,2025-06-01 06:00:00+00:00,216024094,146075492.363,2.22565767,1.497543,2.55823215,0.822791
2025-06-01 07:00:00+00:00,2025-06-01 07:00:00+00:00,220475549,148190215.029,2.22939068,1.441913,2.5752892,1.688139
2025-06-01 08:00:00+00:00,2025-06-01 08:00:00+00:00,222781628,149174578.109,2.24371473,1.42201,2.5829928,0.461765
2025-06-01 09:00:00+00:00,2025-06-01 09:00:00+00:00,227585178,151526211.512,2.25573041,1.379826,2.61021086,1.867683
2025-06-01 10:00:00+00:00,2025-06-01 10:00:00+00:00,235325634,154506461.931,2.77572663,1.29733,3.09247407,0.836498
2025-06-01 11:00:00+00:00,2025-06-01 11:00:00+00:00,237128239,156308463.919,2.69662706,1.262509,3.06855715,1.287705
2025-06-01 12:00:00+00:00,2025-06-01 12:00:00+00:00,238779590,158095966.539,2.66546215,1.231527,3.05974673,0.573659
2025-06-01 13:00:00+00:00,2025-06-01 13:00:00+00:00,238537905,157291894.557,2.63871089,1.228253,3.02232429,0.853834
2025-06-01 14:00:00+00:00,2025-06-01 14:00:00+00:00,238697943,159259267.57,2.23751461,1.234174,2.70078284,1.453736
2025-06-01 15:00:00+00:00,2025-06-01 15:00:00+00:00,238462840,160036208.252,2.22550492,1.213812,2.65201889,1.411212
2025-06-01 16:00:00+00:00,2025-06-01 16:00:00+00:00,237479301,160678495.057,2.19196947,1.216332,2.63708979,1.75152
2025-06-01 17:00:00+00:00,2025-06-01 17:00:00+00:00,234722673,160500075.333,2.55291496,1.218679,2.9223382,0.855659
2025-06-01 18:00:00+00:00,2025-06-01 18:00:00+00:00,232946339,158426805.154,2.5289561,1.247474,2.86057742,0.649568
2025-06-01 19:00:00+00:00,2025-06-01 19:00:00+00:00,227679872,154045694.64,2.56219558,1.320955,2.89358585,0.847198
2025-06-01 20:00:00+00:00,2025-06-01 20:00:00+00:00,225205756,152933979.181,2.55063528,1.341292,2.88341321,0.717991
2025-06-01 21:00:00+00:00,2025-06-01 21:00:00+00:00,222834290,151214896.84,2.5509441,1.374454,2.87188797,1.052403
2025-06-01 22:00:00+00:00,2025-06-01 22:00:00+00:00,220092760,150984176.989,2.54058079,1.407277,2.86580311,1.264825
2025-06-01 23:00:00+00:00,2025-06-01 23:00:00+00:00,217220885,148672853.079,2.54620123,1.444282,2.85230324,2.600859
2025-06-02 00:00:00+00:00,2025-06-02 00:00:00+00:00,215044462,147154925.347,2.51987428,1.501773,2.82146142,0.603856
2025-06-02 01:00:00+00:00,2025-06-02 01:00:00+00:00,218018950,149828011.868,2.50248299,1.53113,2.78648731,1.405416
2025-06-02 02:00:00+00:00,2025-06-02 02:00:00+00:00,220433142,150313359.53,2.49201688,1.541544,2.77228222,0.414125
2025-06-02 03:00:00+00:00,2025-06-02 03:00:00+00:00,221203009,149643835.588,2.55549379,1.593303,2.74917027,0.437145
2025-06-02 04:00:00+00:00,2025-06-02 04:00:00+00:00,222196657,150582674.449,2.56146857,1.549104,2.76810275,3.141565
2025-06-02 05:00:00+00:00,2025-06-02 05:00:00+00:00,222012988,150524805.864,2.56085343,1.556309,2.77775529,0.907059
2025-06-02 06:00:00+00:00,2025-06-02 06:00:00+00:00,222264300,151095271.14,2.56008902,1.557375,2.77784504,1.764979
2025-06-02 07:00:00+00:00,2025-06-02 07:00:00+00:00,221217971,150849080.833,2.5587908,1.556721,2.78637052,1.964673
2025-06-02 08:00:00+00:00,2025-06-02 08:00:00+00:00,220681511,149423451.098,2.58423609,1.525565,2.81534235,1.530027
2025-06-02 09:00:00+00:00,2025-06-02 09:00:00+00:00,220536201,147274075.028,2.61017267,1.507715,2.85988246,0.950172
2025-06-02 10:00:00+00:00,2025-06-02 10:00:00+00:00,223414478,148749359.452,2.22201773,1.468822,2.52543168,0.739639
2025-06-02 11:00:00+00:00,2025-06-02 11:00:00+00:00,226663683,150867347.405,2.24949495,1.431617,2.55542997,1.812569
2025-06-02 12:00:00+00:00,2025-06-02 12:00:00+00:00,231483963,153984115.994,2.25787966,1.386202,2.5827508,2.349696
2025-06-02 13:00:00+00:00,2025-06-02 13:00:00+00:00,232395069,156285688.55,2.2265977,1.378111,2.56445862,0.970987
2025-06-02 14:00:00+00:00,2025-06-02 14:00:00+00:00,231150131,154801242.731,2.26039905,1.396607,2.6107357,0.932661
2025-06-02 15:00:00+00:00,2025-06-02 15:00:00+00:00,232384587,155627957.914,2.26570703,1.392234,2.61693817,0.851161
2025-06-02 16:00:00+00:00,2025-06-02 16:00:00+00:00,232610305,156546735.265,2.26501946,1.384538,2.59588135,0.514805
2025-06-02 17:00:00+00:00,2025-06-02 17:00:00+00:00,231500918,155918701.844,2.25717179,1.386904,2.57959567,0.60833
2025-06-02 18:00:00+00:00,2025-06-02 18:00:00+00:00,232285590,156723087.573,2.26183232,1.390007,2.58674189,1.146826
2025-06-02 19:00:00+00:00,2025-06-02 19:00:00+00:00,231223557,156584592.8,2.22175872,1.39184,2.54199182,1.493478
2025-06-02 20:00:00+00:00,2025-06-02 20:00:00+00:00,229598448,155583792.776,2.21421421,1.413618,2.53313477,2.220411
2025-06-02 21:00:00+00:00,2025-06-02 21:00:00+00:00,227734169,155861265.264,2.19996664,1.444903,2.51725103,1.90413
2025-06-02 22:00:00+00:00,2025-06-02 22:00:00+00:00,225856321,155398890.031,2.59328078,1.456399,2.88291826,1.107698
2025-06-02 23:00:00+00:00,2025-06-02 23:00:00+00:00,223296210,154149932.707,2.59334461,1.496916,2.87661599,0.83626
2025-06-03 00:00:00+00:00,2025-06-03 00:00:00+00:00,221657541,152677714.241,2.6338135,1.513016,2.8817038,0.561103
2025-06-03 01:00:00+00:00,2025-06-03 01:00:00+00:00,220345889,154403664.482,2.21466146,1.554524,2.49437671,0.962663
2025-06-03 02:00:00+00:00,2025-06-03 02:00:00+00:00,222722200,157369145.574,2.21043714,1.549719,2.46613621,1.336907
2025-06-03 03:00:00+00:00,2025-06-03 03:00:00+00:00,223943708,156514257.521,2.21898928,1.576605,2.41065244,1.0809
2025-06-03 04:00:00+00:00,2025-06-03 04:00:00+00:00,224683664,155839182.831,2.63771186,1.607408,2.76630772,0.793517
2025-06-03 05:00:00+00:00,2025-06-03 05:00:00+00:00,226689032,156982154.66,2.63416042,1.642316,2.75935884,1.945397
2025-06-03 06:00:00+00:00,2025-06-03 06:00:00+00:00,227122932,157918574.62,2.64648023,1.624406,2.80935103,0.8006
2025-06-03 07:00:00+00:00,2025-06-03 07:00:00+00:00,226884043,158296996.801,2.62571867,1.618755,2.79830893,1.252245
2025-06-03 08:00:00+00:00,2025-06-03 08:00:00+00:00,226899975,157423202.655,2.62034739,1.622892,2.78076451,1.534926
