timestamp,metric_time,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2025-06-01 00:00:00+00:00,2025-06-01 00:00:00+00:00,265874146.7,576085617.652,2.58373268,1.663982,2.89776654,0.451599
2025-06-01 01:00:00+00:00,2025-06-01 01:00:00+00:00,265811608.9,576917515.957,2.58611759,1.660965,2.90850722,0.92122
2025-06-01 02:00:00+00:00,2025-06-01 02:00:00+00:00,264172134.5,569107130.951,3.01306241,1.676238,3.19344328,1.651972
2025-06-01 03:00:00+00:00,2025-06-01 03:00:00+00:00,265175300.9,571028492.958,3.14607569,1.695959,3.23292176,0.521131
2025-06-01 04:00:00+00:00,2025-06-01 04:00:00+00:00,264878486.1,571938545.311,3.13729237,1.679737,3.25620502,0.633922
2025-06-01 05:00:00+00:00,2025-06-01 05:00:00+00:00,264443820.7,574349849.901,3.15970989,1.669913,3.31897785,1.672428
2025-06-01 06:00:00+00:00,2025-06-01 06:00:00+00:00,264355066.3,572540202.593,3.17517815,1.674663,3.31135978,0.913366
2025-06-01 07:00:00+00:00,2025-06-01 07:00:00+00:00,263832206.4,569381930.641,3.1682963,1.676707,3.28826462,0.614546
2025-06-01 08:00:00+00:00,2025-06-01 08:00:00+00:00,264079794,567850781.038,3.19245059,1.659791,3.31331169,0.472261
2025-06-01 09:00:00+00:00,2025-06-01 09:00:00+00:00,265251591.5,568221959.311,3.20542231,1.648075,3.32092739,1.088834
2025-06-01 10:00:00+00:00,2025-06-01 10:00:00+00:00,265822411.9,565404270.111,3.22235505,1.627842,3.37186034,1.452215
2025-06-01 11:00:00+00:00,2025-06-01 11:00:00+00:00,267131032.7,570885729.983,3.22381165,1.605465,3.41892548,1.016031
2025-06-01 12:00:00+00:00,2025-06-01 12:00:00+00:00,268833339.7,573770996.922,3.24928839,1.567807,3.45764484,0.827409
2025-06-01 13:00:00+00:00,2025-06-01 13:00:00+00:00,271326990.9,577682296.325,3.25700584,1.551106,3.44396731,0.594049
2025-06-01 14:00:00+00:00,2025-06-01 14:00:00+00:00,271060322.7,580665423.288,3.25018671,1.54814,3.47552253,1.416224
2025-06-01 15:00:00+00:00,2025-06-01 15:00:00+00:00,271606240.7,583004987.525,3.15559772,1.531926,3.47367694,1.102521
2025-06-01 16:00:00+00:00,2025-06-01 16:00:00+00:00,271676667.4,584132002.577,3.12048717,1.527835,3.44642368,1.038057
2025-06-01 17:00:00+00:00,2025-06-01 17:00:00+00:00,270497006.8,588050029.959,2.97175063,1.513001,3.28844386,1.374678
2025-06-01 18:00:00+00:00,2025-06-01 18:00:00+00:00,268666286.4,581992639.129,2.96564195,1.529261,3.24352635,0.680329
2025-06-01 19:00:00+00:00,2025-06-01 19:00:00+00:00,267064043.2,576163966.8,3.06561151,1.534925,3.37357026,0.76805
2025-06-01 20:00:00+00:00,2025-06-01 20:00:00+00:00,266440285.4,577669182.776,3.06991495,1.539314,3.38704183,1.071402
2025-06-01 21:00:00+00:00,2025-06-01 21:00:00+00:00,265884371.7,573966411.838,3.08034682,1.554709,3.37339667,1.363677
2025-06-01 22:00:00+00:00,2025-06-01 22:00:00+00:00,264695961.4,575872533.622,3.02565199,1.562018,3.34076219,1.461746
2025-06-01 23:00:00+00:00,2025-06-01 23:00:00+00:00,265108395.8,577936302.844,3.02686482,1.55464,3.35859031,0.924072
2025-06-02 00:00:00+00:00,2025-06-02 00:00:00+00:00,264532523.1,575384690.995,2.96902213,1.560738,3.32413559,0.468906
2025-06-02 01:00:00+00:00,2025-06-02 01:00:00+00:00,263314373.2,573097566.447,2.98586925,1.597381,3.34270496,0.913023
2025-06-02 02:00:00+00:00,2025-06-02 02:00:00+00:00,263737289.4,570727494.262,3.00761166,1.632959,3.34053179,0.76946
