symbol,marketFamily,timeframe,entryMode,setupClass,direction,regime,volState,auditGoodOpportunity,netR,grossR,mfeR,maeR,riskAtr,tp2R,exitType
BTC-USD,CRYPTO_SPOT,1h,retest_limit,PULLBACK,SHORT,TREND_DOWN,NORMAL,False,0.051015089290460724,0.4406235637443752,1.4666895097854789,0.1140424431364998,1.2918360892949294,0.4406235637443752,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,PULLBACK,SHORT,TREND_DOWN,NORMAL,False,-1.2691109970073216,-1.0,0.32148907678358485,1.8261478205819406,1.7466178563857466,0.5854264623042056,STOP
BTC-USD,CRYPTO_SPOT,1h,retest_limit,PULLBACK,SHORT,TREND_DOWN,NORMAL,False,-1.3355508374234462,-1.0,0.5038605608010038,2.0293573528399165,1.4018110731531277,0.5112212975984428,STOP
BTC-USD,CRYPTO_SPOT,1h,trigger_close,PULLBACK,SHORT,TREND_DOWN,COMPRESSION,False,-1.3127535147820453,-1.0,0.0,2.3273504927381774,1.8098505759517298,0.4803941022090474,STOP
BTC-USD,CRYPTO_SPOT,1h,retest_limit,PULLBACK,SHORT,TREND_DOWN,COMPRESSION,False,-1.5285631893509053,-1.0,0.6878318947877808,3.2403444972057724,1.0722931481154947,0.7665728126875272,STOP
BTC-USD,CRYPTO_SPOT,1h,trigger_close,SWEEP_RECLAIM,LONG,RANGE,NORMAL,False,-1.5574129947266275,-1.0,0.1120703043575881,1.5113899788657315,0.7485429238769299,2.297974933571467,STOP
BTC-USD,CRYPTO_SPOT,1h,retest_limit,SWEEP_RECLAIM,LONG,RANGE,NORMAL,False,-1.970206991307955,-1.0,0.9370976667050863,1.8907821123858,0.42973174326128083,3.536991422423739,STOP
BTC-USD,CRYPTO_SPOT,1h,trigger_close,BREAKOUT,SHORT,TREND_DOWN,NORMAL,False,0.2541415417526854,0.31517224036438934,0.5846827430503686,0.20935314070259353,5.930905288984035,0.31517224036438934,TP2
BTC-USD,CRYPTO_SPOT,1h,retest_limit,BREAKOUT,SHORT,TREND_DOWN,NORMAL,False,0.12035120338611453,0.18927057903673183,0.21449565137322285,0.051543851428406305,5.283441330868095,0.18927057903673183,TP2
BTC-USD,CRYPTO_SPOT,1h,structure_confirmed_retest,BREAKOUT,SHORT,TREND_DOWN,NORMAL,False,0.0765481793366277,0.14273143420237938,0.16696938610083195,0.0,5.498615985175825,0.14273143420237938,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,PULLBACK,SHORT,TREND_DOWN,NORMAL,True,0.22221390147145076,0.6464143989502172,0.7682086308759177,0.3699025568910993,1.5402388705026604,0.6464143989502172,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,PULLBACK,SHORT,TREND_DOWN,NORMAL,True,0.21884171185815188,0.5979822891002213,1.5253813311033557,0.31257215319296966,1.7117014124953356,0.5979822891002213,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,BREAKOUT,SHORT,TREND_DOWN,NORMAL,True,0.05160549003717463,0.19845014843726194,0.29535114276429586,0.038097013747386124,4.1230066319994085,0.19845014843726194,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,BREAKOUT,SHORT,TREND_DOWN,NORMAL,False,0.08353875781591051,0.1967138192092374,0.5301550171036962,0.33027420163678056,5.18754375086176,0.1967138192092374,TP2
BTC-USD,CRYPTO_SPOT,1h,retest_limit,BREAKOUT,SHORT,TREND_DOWN,NORMAL,False,0.32068966494650764,0.4685936591795692,0.9943644741038683,0.1270967158774223,3.9800879928894304,0.4685936591795692,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,False,-1.3159304702409829,-1.0,0.03453189116042949,2.302631774512851,1.7682035060921384,1.179132754211857,STOP
BTC-USD,CRYPTO_SPOT,1h,retest_limit,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,False,-2.960750647538348,-1.0,5.437689379656883,9.106022455217415,0.2841489871963189,7.038561072252574,STOP
BTC-USD,CRYPTO_SPOT,1h,trigger_close,BREAKOUT,SHORT,TREND_DOWN,NORMAL,False,0.04930926348052807,0.1272683866434488,0.16615261614159396,0.3065742835477646,5.780192683170494,0.1272683866434488,TP2
BTC-USD,CRYPTO_SPOT,1h,retest_limit,BREAKOUT,SHORT,TREND_DOWN,NORMAL,False,0.3651759765269878,0.4770326425784221,0.6648339282792074,0.010044960229436023,4.048804331041549,0.4770326425784221,TP2
BTC-USD,CRYPTO_SPOT,1h,structure_confirmed_retest,BREAKOUT,SHORT,TREND_DOWN,NORMAL,False,0.2919044716691866,0.3976994727322994,0.9259250779110643,0.5694692797933795,4.278613734232014,0.3976994727322994,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,True,0.7024402158824617,0.8687751737152972,0.8873294246551584,0.1834712978638472,2.4176051652141557,0.8687751737152972,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,PULLBACK,SHORT,TREND_DOWN,NORMAL,True,0.6950101914223173,0.8411320030184775,1.465173895781099,0.40083719446867494,2.4023207318809696,0.8411320030184775,TP2
BTC-USD,CRYPTO_SPOT,1h,retest_limit,PULLBACK,SHORT,TREND_DOWN,NORMAL,True,1.1029316119464498,1.339216183008423,2.965511763207329,0.03617868196761224,1.4934108662779126,1.339216183008423,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,PULLBACK,SHORT,TREND_DOWN,NORMAL,True,0.548965254680059,0.8799021304685132,0.9633704488653643,0.082383983049385,1.1742602459853269,0.8799021304685132,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,PULLBACK,SHORT,TREND_DOWN,NORMAL,False,0.7358294638285156,0.9106563905920312,1.5850806804352715,0.5320850623357871,2.234630173607542,0.9106563905920312,TP2
BTC-USD,CRYPTO_SPOT,1h,retest_limit,PULLBACK,SHORT,TREND_DOWN,NORMAL,False,0.4862637116847609,0.8019971519060738,3.6328963777657686,0.16141827362927164,1.2468872210123567,0.8019971519060738,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,BREAKOUT,SHORT,TREND_DOWN,NORMAL,True,0.4058562230002261,0.49545476275189826,0.7301932452140605,0.11376164987274762,3.6527870516295664,0.49545476275189826,TP2
BTC-USD,CRYPTO_SPOT,1h,retest_limit,BREAKOUT,SHORT,TREND_DOWN,NORMAL,True,0.49304567018893275,0.5896320805593892,0.8632454769777088,0.04560973060873743,3.3919456996006274,0.5896320805593892,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,PULLBACK,SHORT,TREND_DOWN,NORMAL,True,0.4058562230002261,0.49545476275189826,0.7301932452140605,0.11376164987274762,3.6527870516295664,0.49545476275189826,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,BREAKOUT,SHORT,TREND_DOWN,EXPANSION,True,-1.0579336471753897,-1.0,0.3624146993098705,1.041928033690825,4.96998501696011,0.43840343040440233,STOP
BTC-USD,CRYPTO_SPOT,1h,trigger_close,BREAKOUT,SHORT,TREND_DOWN,EXPANSION,False,-1.048031561262972,-1.0,0.13316397093033944,1.0352366140527316,6.024398719227723,0.2761406226474779,STOP
BTC-USD,CRYPTO_SPOT,1h,retest_limit,BREAKOUT,SHORT,TREND_DOWN,EXPANSION,False,-1.0519472783608081,-1.0,0.22365975408164301,1.0380506507377174,5.578864183754353,0.35849591137637016,STOP
BTC-USD,CRYPTO_SPOT,1h,structure_confirmed_retest,BREAKOUT,SHORT,TREND_DOWN,EXPANSION,False,-1.0479389688387548,-1.0,0.1310240758015409,1.0351700723511763,6.035796868700429,0.25565262526572874,STOP
BTC-USD,CRYPTO_SPOT,1h,trigger_close,SWEEP_RECLAIM,LONG,TREND_DOWN,EXPANSION,False,-1.17337195912692,-1.0,0.5381198969556478,1.1399125540978763,1.616018257296331,0.9915482773224077,STOP
BTC-USD,CRYPTO_SPOT,1h,retest_limit,SWEEP_RECLAIM,LONG,TREND_DOWN,EXPANSION,False,-1.3112356655648787,-1.0,0.8792809560268816,1.2518151128599542,0.8978859103380101,2.2274544872266566,STOP
BTC-USD,CRYPTO_SPOT,1h,structure_confirmed_retest,SWEEP_RECLAIM,LONG,TREND_DOWN,EXPANSION,False,0.8276405558370976,1.0253506012214486,1.3802891514987483,0.43461478742533677,1.4308070457482003,1.0253506012214486,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,SWEEP_RECLAIM,LONG,TREND_DOWN,EXPANSION,True,1.0701774244073774,1.2182191812089895,1.4602318155387055,0.32443643193634436,1.8444093641287802,1.2182191812089895,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,SWEEP_RECLAIM,SHORT,TREND_DOWN,NORMAL,True,1.1782939848581924,1.3833142779908343,1.8016575436312716,0.38265917464558213,1.5443152631207835,1.3833142779908343,TP2
BTC-USD,CRYPTO_SPOT,1h,retest_limit,SWEEP_RECLAIM,SHORT,TREND_DOWN,NORMAL,True,-1.8334377171356482,-1.0,7.471449394238336,1.0308709461531416,0.38569789596573667,2.5927027615645666,STOP
BTC-USD,CRYPTO_SPOT,1h,trigger_close,PULLBACK,SHORT,TREND_DOWN,NORMAL,False,-1.1038048384402404,-1.0,0.07285946035202456,1.3089229806117502,2.7645467290535795,0.7731084909125423,STOP
BTC-USD,CRYPTO_SPOT,1h,retest_limit,PULLBACK,SHORT,TREND_DOWN,NORMAL,False,0.39188566231371175,0.5481603021969828,0.625827072819137,0.9921840627459205,1.8242838746112597,0.5481603021969828,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,SWEEP_RECLAIM,SHORT,RANGE,NORMAL,False,-1.6086411087875903,-1.0,0.03309783208707353,2.2253315831075327,0.41789022262965597,2.629333135526884,STOP
BTC-USD,CRYPTO_SPOT,1h,trigger_close,BREAKOUT,LONG,TREND_UP,NORMAL,True,0.1451106933432267,0.19633983704872643,0.5569269737050958,0.01577500370190804,5.087138444453991,0.19633983704872643,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,SWEEP_RECLAIM,SHORT,TREND_UP,NORMAL,False,-1.3313229380927618,-1.0,0.04404947856565361,3.5621535574907384,0.8059689060884064,1.2611027651994138,STOP
BTC-USD,CRYPTO_SPOT,1h,retest_limit,SWEEP_RECLAIM,SHORT,TREND_UP,NORMAL,False,-1.438371006643787,-1.0,0.3803593366620614,4.38747603217337,0.6096031618669302,1.9894505741081574,STOP
BTC-USD,CRYPTO_SPOT,1h,trigger_close,BREAKOUT,LONG,TREND_UP,NORMAL,False,0.08682938118909861,0.12228863801008782,0.13158272339640595,0.15362311347708613,6.750218913320042,0.12228863801008782,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,BREAKOUT,LONG,TREND_UP,NORMAL,False,0.11038589230306953,0.23779680752023644,0.3219051120075518,0.543862541390876,2.758273610281421,0.23779680752023644,TP2
BTC-USD,CRYPTO_SPOT,1h,retest_limit,BREAKOUT,LONG,TREND_UP,NORMAL,False,0.69180657669295,0.8395843196299562,0.8431162583204642,0.47183769033494716,2.382131196639663,0.8395843196299562,TP2
BTC-USD,CRYPTO_SPOT,1h,structure_confirmed_retest,BREAKOUT,LONG,TREND_UP,NORMAL,False,0.6276197171476607,0.7698320266205099,0.7732300433049414,0.49186424295728814,2.476015311468477,0.7698320266205099,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,BREAKOUT,LONG,TREND_UP,NORMAL,False,0.24817420285560754,0.39004823028400615,0.47273698790184726,0.49200856472074544,2.482501120644804,0.39004823028400615,TP2
BTC-USD,CRYPTO_SPOT,1h,retest_limit,BREAKOUT,LONG,TREND_UP,NORMAL,False,0.26766912753945815,0.4131398434845976,0.5104686927897615,0.4789937609377211,2.4204879189709025,0.4131398434845976,TP2
BTC-USD,CRYPTO_SPOT,1h,structure_confirmed_retest,BREAKOUT,LONG,TREND_UP,NORMAL,False,0.2234078113531927,0.3638382343651339,0.4577714757220724,0.18569464182268314,2.50798652859526,0.3638382343651339,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,BREAKOUT,LONG,TREND_UP,COMPRESSION,True,0.6085533114676792,0.7718353019546133,1.302878246482208,0.2634180287005303,2.536639631558299,0.7718353019546133,TP2
BTC-USD,CRYPTO_SPOT,1h,retest_limit,BREAKOUT,LONG,TREND_UP,COMPRESSION,True,0.2607582204385901,0.4439656519422,0.4494878567990907,0.1704754763802899,2.25242650107129,0.4439656519422,TP2
BTC-USD,CRYPTO_SPOT,1h,structure_confirmed_retest,BREAKOUT,LONG,TREND_UP,COMPRESSION,True,0.13113514851573516,0.29562402791000253,0.30057892506424266,0.022454380068986805,2.51031659725997,0.29562402791000253,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,SWEEP_RECLAIM,SHORT,TREND_UP,COMPRESSION,False,-1.8601707582919749,-1.0,0.11749658478846688,1.5728333200886542,0.4840998177047128,4.223112478374881,STOP
BTC-USD,CRYPTO_SPOT,1h,retest_limit,SWEEP_RECLAIM,SHORT,TREND_UP,COMPRESSION,False,-2.0141103812032615,-1.0,0.3172560415635451,1.675230834677242,0.41068697042346325,4.869889098107416,STOP
BTC-USD,CRYPTO_SPOT,1h,structure_confirmed_retest,SWEEP_RECLAIM,SHORT,TREND_UP,COMPRESSION,False,-1.5625550966484734,-1.0,0.5058548860157854,1.1988800038633367,0.739754834231972,2.2587647405187594,STOP
BTC-USD,CRYPTO_SPOT,1h,trigger_close,BREAKOUT,LONG,TREND_UP,COMPRESSION,True,0.5507834452418469,0.7180647541677068,1.2703912475705708,0.3265962966591951,2.5322007320148,0.7180647541677068,TP2
BTC-USD,CRYPTO_SPOT,1h,retest_limit,BREAKOUT,LONG,TREND_UP,COMPRESSION,True,0.521728080479521,0.6858959626583615,1.227880776116821,0.33920500845649026,2.5805179705705834,0.6858959626583615,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,SWEEP_RECLAIM,SHORT,TREND_UP,COMPRESSION,False,-1.5311866911643812,-1.0,0.11637030704624746,1.2248586372285206,0.9264702684288961,1.4145573797545679,STOP
BTC-USD,CRYPTO_SPOT,1h,retest_limit,SWEEP_RECLAIM,SHORT,TREND_UP,COMPRESSION,False,-1.8238638828105396,-1.0,0.7303205085978552,1.348520118347931,0.5977412236033114,2.742448296058585,STOP
BTC-USD,CRYPTO_SPOT,1h,trigger_close,BREAKOUT,LONG,TREND_UP,COMPRESSION,True,0.507201816425573,0.6958643531844437,0.8969920543619407,0.16329695473429753,2.579587387639154,0.6958643531844437,TP2
BTC-USD,CRYPTO_SPOT,1h,retest_limit,BREAKOUT,LONG,TREND_UP,COMPRESSION,True,0.6807310158142461,0.8993463575873362,1.200456264600416,0.029448513855568115,2.2238373271065037,0.8993463575873362,TP2
BTC-USD,CRYPTO_SPOT,1h,structure_confirmed_retest,BREAKOUT,LONG,TREND_UP,COMPRESSION,True,0.36132213196196317,0.5386060879359861,0.7825265999676418,0.16194491800132957,2.74523632801473,0.5386060879359861,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,BREAKOUT,LONG,TREND_UP,COMPRESSION,True,0.5679717521406041,0.7471709858242006,0.7900829411925175,0.1635087128424291,2.781132010860657,0.7471709858242006,TP2
BTC-USD,CRYPTO_SPOT,1h,retest_limit,BREAKOUT,LONG,TREND_UP,COMPRESSION,True,0.5544670071671383,0.7383805151060916,0.8379978109142514,0.14111848157145804,2.7086305219099995,0.7383805151060916,TP2
BTC-USD,CRYPTO_SPOT,1h,structure_confirmed_retest,BREAKOUT,LONG,TREND_UP,COMPRESSION,True,0.47261733625412616,0.6469058181646494,0.7412811880164422,0.0,2.8590769854449816,0.6469058181646494,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,BREAKOUT,LONG,TREND_UP,COMPRESSION,True,0.5211153233743696,0.6958703072366063,0.7430636681880318,0.0,2.93267264505156,0.6958703072366063,TP2
BTC-USD,CRYPTO_SPOT,1h,retest_limit,BREAKOUT,LONG,TREND_UP,COMPRESSION,True,0.5028770592217301,0.6761413037931482,0.7281614375855551,0.00854944708816523,2.9579615810778104,0.6761413037931482,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,BREAKOUT,LONG,TREND_UP,COMPRESSION,False,-0.8334605932566681,-0.7257326710960659,0.14639256192104422,0.7577543275895955,4.371441501154976,0.24662010052008623,TIMEOUT
BTC-USD,CRYPTO_SPOT,1h,retest_limit,BREAKOUT,LONG,TREND_UP,COMPRESSION,False,0.5447446131204524,0.7134658619374804,0.7877271372372925,0.35363719951683037,2.8032175142463287,0.7134658619374804,TP2
BTC-USD,CRYPTO_SPOT,1h,structure_confirmed_retest,BREAKOUT,LONG,TREND_UP,COMPRESSION,False,0.36204121713494686,0.5109382068358843,0.5764219731783141,0.18429641983301082,3.1789635688046674,0.5109382068358843,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,SWEEP_RECLAIM,SHORT,TREND_UP,NORMAL,True,1.244718726341965,1.610653024126312,1.6900045681812101,0.9924429062566431,1.2355960598528557,1.610653024126312,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,PULLBACK,LONG,TREND_UP,NORMAL,False,0.33494796982664354,0.6091430672787908,0.7541416860158277,0.03929154968240325,1.734891383020164,0.6091430672787908,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,SWEEP_RECLAIM,SHORT,TREND_UP,NORMAL,True,1.1837932397850424,1.65473721083064,1.677965313746726,0.5723897172193725,1.029314224785222,1.65473721083064,TP2
BTC-USD,CRYPTO_SPOT,1h,retest_limit,SWEEP_RECLAIM,SHORT,TREND_UP,NORMAL,True,2.985864340331106,3.943027980431985,4.179257377923543,0.13224729119228595,0.5072243996049147,3.943027980431985,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,PULLBACK,LONG,TREND_UP,NORMAL,False,-1.3032895856839817,-1.0,0.02913913476368498,1.1080833595858206,1.780613681696877,0.7721152104804241,STOP
BTC-USD,CRYPTO_SPOT,1h,retest_limit,PULLBACK,LONG,TREND_UP,NORMAL,False,-1.33581965958634,-1.0,0.13988715155004675,1.119714457187104,1.6076145969695559,0.9628165825769373,STOP
BTC-USD,CRYPTO_SPOT,1h,trigger_close,SWEEP_RECLAIM,LONG,TREND_UP,NORMAL,False,-1.2903029531774317,-1.0,0.8116980418452456,1.0693902255749548,1.7306559982850445,0.9469633802268944,STOP
BTC-USD,CRYPTO_SPOT,1h,trigger_close,PULLBACK,LONG,TREND_UP,NORMAL,False,-1.2641231313837653,-1.0,0.6408935431278234,1.0698817687587494,2.006404548399852,0.7639120135873043,STOP
BTC-USD,CRYPTO_SPOT,1h,retest_limit,PULLBACK,LONG,TREND_UP,NORMAL,False,-1.2791698699150822,-1.0,0.7347283039537725,1.0738779689297078,1.897874301622825,0.8647816054058453,STOP
BTC-USD,CRYPTO_SPOT,1h,structure_confirmed_retest,PULLBACK,LONG,TREND_UP,NORMAL,False,-1.2197792378559427,-1.0,0.3643552996663394,1.0581046600831376,2.413078374215839,0.46664158315570364,STOP
BTC-USD,CRYPTO_SPOT,1h,trigger_close,PULLBACK,LONG,TREND_UP,NORMAL,False,-1.2201660947579875,-1.0,0.36499373543521574,1.059958707115884,2.450225952111927,0.6005865149860429,STOP
BTC-USD,CRYPTO_SPOT,1h,retest_limit,PULLBACK,LONG,TREND_UP,NORMAL,False,-1.269720753387206,-1.0,0.4913646548520674,1.073515700346328,1.9983810198137466,0.7992598501149039,STOP
BTC-USD,CRYPTO_SPOT,1h,trigger_close,SWEEP_RECLAIM,LONG,TREND_UP,NORMAL,False,0.45834768548885224,0.751651803441816,0.783587755569864,0.3175041369764074,1.7248807190888091,0.751651803441816,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,PULLBACK,LONG,TREND_UP,NORMAL,False,-0.3017504909928131,-0.04946215196551299,0.5317824411883577,0.9634003516591851,2.0835253522386474,0.7500626660584522,TIMEOUT
BTC-USD,CRYPTO_SPOT,1h,retest_limit,PULLBACK,LONG,TREND_UP,NORMAL,False,-0.2731684486901758,-0.010608620239257243,0.5943945273872379,0.96190432959029,2.0017050331701323,0.8215970246947122,TIMEOUT
BTC-USD,CRYPTO_SPOT,1h,structure_confirmed_retest,PULLBACK,LONG,TREND_UP,NORMAL,False,-0.41045139954688137,-0.21173373333006537,0.20498380818397072,0.9712087157744838,2.648589573282204,0.3766949660760573,TIMEOUT
BTC-USD,CRYPTO_SPOT,1h,trigger_close,PULLBACK,LONG,TREND_UP,NORMAL,False,-0.4111108479341047,-0.21207391360261268,0.20531314374443668,0.9727691003217938,2.69005597195754,0.3722389337956865,TIMEOUT
BTC-USD,CRYPTO_SPOT,1h,retest_limit,PULLBACK,LONG,TREND_UP,NORMAL,False,-0.12542062341510637,0.13000974289831332,0.5478214659018169,0.9650310201324053,2.0947892840596585,0.7686812714229357,TIMEOUT
BTC-USD,CRYPTO_SPOT,1h,structure_confirmed_retest,PULLBACK,LONG,TREND_UP,NORMAL,False,-0.2131009863738137,0.02248183899744855,0.4271978065770867,0.967756196392979,2.2718363253268565,0.6308457317059255,TIMEOUT
BTC-USD,CRYPTO_SPOT,1h,trigger_close,PULLBACK,LONG,TREND_UP,NORMAL,False,0.16746243012681242,0.4061275395820862,0.43209189180746754,0.4631104060903438,2.503816574455943,0.4061275395820862,TP2
BTC-USD,CRYPTO_SPOT,1h,retest_limit,PULLBACK,LONG,TREND_UP,NORMAL,False,0.21660421251432282,0.46526475424779773,0.49232108385644324,0.44053055165106697,2.4027640255442755,0.46526475424779773,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,PULLBACK,LONG,TREND_UP,NORMAL,False,0.1346931120902406,0.3489163158022847,0.36404227345203405,0.8542898118295166,2.3613358639494075,0.3489163158022847,TP2
BTC-USD,CRYPTO_SPOT,1h,retest_limit,PULLBACK,LONG,TREND_UP,NORMAL,False,0.28572867226643284,0.5769647844379296,0.5863469850425967,0.7703597328139911,1.7332080344802525,0.5769647844379296,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,PULLBACK,LONG,TREND_UP,NORMAL,True,0.4205991818250228,0.6870071562532531,0.7058356386273061,0.33441864167247964,1.789659385653953,0.6870071562532531,TP2
BTC-USD,CRYPTO_SPOT,1h,retest_limit,PULLBACK,LONG,TREND_UP,NORMAL,True,0.3308778338668573,0.6316116325318578,0.6349466510909408,0.24764700881423551,1.5832513976847362,0.6316116325318578,TP2
BTC-USD,CRYPTO_SPOT,1h,structure_confirmed_retest,PULLBACK,LONG,TREND_UP,NORMAL,True,0.2999986373552908,0.5937831959062314,0.597040893039252,0.2650900920086154,1.620829862129329,0.5937831959062314,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,PULLBACK,LONG,TREND_UP,NORMAL,True,0.2378331507961366,0.5467474686560182,0.596601341184574,0.3099735988918721,1.8247942908465178,0.5467474686560182,TP2
BTC-USD,CRYPTO_SPOT,1h,retest_limit,PULLBACK,LONG,TREND_UP,NORMAL,True,0.247397255368542,0.5668864037116323,0.5758168558272867,0.28620144893984495,1.7640218453866912,0.5668864037116323,TP2
BTC-USD,CRYPTO_SPOT,1h,structure_confirmed_retest,PULLBACK,LONG,TREND_UP,NORMAL,True,0.20477688153384388,0.5133927869998742,0.5220183528254912,0.05088723963314849,1.8263744013648056,0.5133927869998742,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,PULLBACK,LONG,TREND_UP,NORMAL,True,0.2379781204083754,0.547859723812445,0.5975986239791384,0.05109059385593099,1.873584727949373,0.547859723812445,TP2
BTC-USD,CRYPTO_SPOT,1h,retest_limit,PULLBACK,LONG,TREND_UP,NORMAL,True,0.23077443769296568,0.5500546627024054,0.5707024211116861,0.022078622891745357,1.8180011329911132,0.5500546627024054,TP2
BTC-USD,CRYPTO_SPOT,1h,structure_confirmed_retest,PULLBACK,LONG,TREND_UP,NORMAL,True,0.12205647188668856,0.41324488271284393,0.43207024391690196,0.01362044726731694,1.9939935162416704,0.41324488271284393,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,PULLBACK,LONG,TREND_UP,NORMAL,True,0.19248670641103283,0.4852546048888349,0.5037244483013122,0.013691060325273181,2.0688139002972004,0.4852546048888349,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,BREAKOUT,LONG,TREND_UP,COMPRESSION,False,0.05560504395529242,0.5899719463285555,0.6276829733918586,0.6810875309632565,1.78425034979181,0.5899719463285555,TP2
BTC-USD,CRYPTO_SPOT,1h,retest_limit,BREAKOUT,LONG,TREND_UP,COMPRESSION,False,-0.055129029448952316,0.4233400802186245,0.4570989250896628,0.714510120565562,1.99313434703542,0.4233400802186245,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,PULLBACK,LONG,TREND_UP,COMPRESSION,False,0.05560504395529242,0.5899719463285555,0.6276829733918586,0.6810875309632565,1.78425034979181,0.5899719463285555,TP2
BTC-USD,CRYPTO_SPOT,1h,retest_limit,PULLBACK,LONG,TREND_UP,COMPRESSION,False,0.05200272962791552,1.076248421192859,2.1256341154526717,0.3875934630026307,0.9291535116879782,1.076248421192859,TP2
BTC-USD,CRYPTO_SPOT,1h,trigger_close,SWEEP_RECLAIM,SHORT,TREND_UP,COMPRESSION,False,-3.034189274763701,-1.0,2.769832671610229,2.2144920024070727,0.46676353256160763,3.1231171012389525,STOP
BTC-USD,CRYPTO_SPOT,4h,trigger_close,BREAKOUT,LONG,TREND_UP,COMPRESSION,True,0.22780510779932417,0.32632797408835845,0.35036614755666645,0.0,2.4426804165833507,0.32632797408835845,TP2
BTC-USD,CRYPTO_SPOT,4h,retest_limit,BREAKOUT,LONG,TREND_UP,COMPRESSION,True,0.2063437284731332,0.31688444557097634,0.3461784431629417,0.11143471505971848,2.1712167692306825,0.31688444557097634,TP2
BTC-USD,CRYPTO_SPOT,4h,trigger_close,BREAKOUT,LONG,TREND_UP,COMPRESSION,True,0.29230012683417883,0.3843666498541996,1.4406819430844604,0.2635249957135429,2.6161922718230604,0.3843666498541996,TP2
BTC-USD,CRYPTO_SPOT,4h,retest_limit,BREAKOUT,LONG,TREND_UP,COMPRESSION,True,0.17659890437879272,0.27104604424336526,1.508553951833559,0.2430446385428532,2.545407976100534,0.27104604424336526,TP2
BTC-USD,CRYPTO_SPOT,4h,trigger_close,BREAKOUT,LONG,TREND_UP,NORMAL,False,-1.0393364347143095,-1.0,0.10623702204353526,1.1385341344068247,4.927131127699688,0.21044297109550275,STOP
BTC-USD,CRYPTO_SPOT,4h,trigger_close,SWEEP_RECLAIM,SHORT,TREND_UP,NORMAL,True,2.660634551083594,2.9314003800355857,6.042901679695931,0.9358256630187116,0.7228811004467881,2.9314003800355857,TP2
BTC-USD,CRYPTO_SPOT,4h,retest_limit,SWEEP_RECLAIM,SHORT,TREND_UP,NORMAL,True,5.924891926267091,6.571120900873849,15.72738135123514,0.8475814860878437,0.30436207614655697,6.571120900873849,TP2
BTC-USD,CRYPTO_SPOT,4h,structure_confirmed_retest,SWEEP_RECLAIM,SHORT,TREND_UP,NORMAL,True,1.2802894700567187,1.49235203692612,4.506519249795501,0.2573195949512563,0.9245732713539867,1.49235203692612,TP2
BTC-USD,CRYPTO_SPOT,4h,trigger_close,SWEEP_RECLAIM,SHORT,TREND_UP,NORMAL,True,1.5991506368711417,1.7730385504685642,3.706865973146273,0.2116598638276931,1.1430380294138667,1.7730385504685642,TP2
BTC-USD,CRYPTO_SPOT,4h,trigger_close,SWEEP_RECLAIM,LONG,RANGE,NORMAL,False,-1.1787481697397628,-1.0,0.2861403193030802,1.5528933997464593,0.8912806587304708,1.1195835595784733,STOP
