key,symbol,marketFamily,timeframe,signalUtc,direction,referenceSetup,auditGoodOpportunity,baselineEntered,baselineNetR,archEntered,archNetR
ADA-USD|1h|2025-01-06T10:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-01-06T10:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.401113590555924,False,0.0
ADA-USD|1h|2025-01-06T13:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-01-06T13:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.2813886400210994,False,0.0
ADA-USD|1h|2025-01-06T14:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-01-06T14:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,0.23627621532925677,False,0.0
ADA-USD|1h|2025-01-06T16:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-01-06T16:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,-1.18367287312198,False,0.0
ADA-USD|1h|2025-01-07T11:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-01-07T11:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,1.2533795944081934,False,0.0
ADA-USD|1h|2025-01-07T16:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-01-07T16:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.177766260995801,False,0.0
ADA-USD|1h|2025-01-07T22:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-01-07T22:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.13186990238365,False,0.0
ADA-USD|1h|2025-01-08T00:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-01-08T00:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.0662897335210122,False,0.0
ADA-USD|1h|2025-01-08T04:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-01-08T04:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.3542528021733884,False,0.0
ADA-USD|1h|2025-01-08T07:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-01-08T07:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,-1.0923671920448872,False,0.0
ADA-USD|1h|2025-01-08T20:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-01-08T20:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,-1.1088782218388087,False,0.0
ADA-USD|1h|2025-01-09T07:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-01-09T07:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.319733403174996,False,0.0
ADA-USD|1h|2025-01-09T14:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-01-09T14:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,1.9705503053719364,False,0.0
ADA-USD|1h|2025-01-10T08:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-01-10T08:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,1.556057381758946,False,0.0
ADA-USD|1h|2025-01-11T19:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-01-11T19:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.3768289539452465,False,0.0
ADA-USD|1h|2025-01-12T02:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-01-12T02:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,1.7268089803770772,False,0.0
ADA-USD|1h|2025-01-12T23:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-01-12T23:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,1.0788215373171577,False,0.0
ADA-USD|1h|2025-01-13T04:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-01-13T04:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.1767132518760557,False,0.0
ADA-USD|1h|2025-01-13T09:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-01-13T09:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.2709152458497885,False,0.0
ADA-USD|1h|2025-01-13T14:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-01-13T14:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,0.4352492059231481,False,0.0
ADA-USD|1h|2025-01-14T02:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-01-14T02:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.276562765971212,False,0.0
ADA-USD|1h|2025-01-14T03:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-01-14T03:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.2971178115487136,False,0.0
ADA-USD|1h|2025-01-14T05:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-01-14T05:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.1189683726551733,False,0.0
ADA-USD|1h|2025-01-14T14:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-01-14T14:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.1188533119129298,False,0.0
ADA-USD|1h|2025-01-14T17:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-01-14T17:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.4428188833617361,False,0.0
ADA-USD|1h|2025-01-15T08:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-01-15T08:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,1.767715230023562,False,0.0
ADA-USD|1h|2025-01-15T16:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-01-15T16:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.083671391277598,False,0.0
ADA-USD|1h|2025-01-15T23:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-01-15T23:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,3.2703872452051663,False,0.0
ADA-USD|1h|2025-01-16T13:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-01-16T13:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,-1.0927664482339652,False,0.0
ADA-USD|1h|2025-01-17T17:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-01-17T17:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.0648546455157064,False,0.0
ADA-USD|1h|2025-01-17T21:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-01-17T21:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,1.410818828411599,False,0.0
ADA-USD|1h|2025-01-18T03:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-01-18T03:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.3602748104161546,False,0.0
ADA-USD|1h|2025-01-18T06:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-01-18T06:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.1253142434138694,False,0.0
ADA-USD|1h|2025-01-18T08:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-01-18T08:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,0.6735871756742285,False,0.0
ADA-USD|1h|2025-01-19T09:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-01-19T09:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,0.6009666663783013,False,0.0
ADA-USD|1h|2025-01-20T01:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-01-20T01:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,2.857294787434355,False,0.0
ADA-USD|1h|2025-01-21T01:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-01-21T01:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.157213846929024,False,0.0
ADA-USD|1h|2025-01-21T02:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-01-21T02:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.1793754538943708,False,0.0
ADA-USD|1h|2025-01-21T04:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-01-21T04:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.1385664472833665,False,0.0
ADA-USD|1h|2025-01-21T06:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-01-21T06:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.1810533566941677,False,0.0
ADA-USD|1h|2025-01-23T11:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-01-23T11:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,1.2331958227900417,False,0.0
ADA-USD|1h|2025-01-23T16:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-01-23T16:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,1.2899532950062487,False,0.0
ADA-USD|1h|2025-01-24T06:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-01-24T06:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,0.9960066618563759,False,0.0
ADA-USD|1h|2025-01-25T01:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-01-25T01:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,1.2402784761860153,False,0.0
ADA-USD|1h|2025-01-25T16:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-01-25T16:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,0.5963840267235627,False,0.0
ADA-USD|1h|2025-01-26T19:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-01-26T19:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,5.072656283504891,False,0.0
ADA-USD|1h|2025-01-27T03:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-01-27T03:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.1627945003596016,False,0.0
ADA-USD|1h|2025-01-27T08:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-01-27T08:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,1.6851907674101123,False,0.0
ADA-USD|1h|2025-01-27T21:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-01-27T21:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.1095724455108869,False,0.0
ADA-USD|1h|2025-01-28T11:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-01-28T11:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,1.473279347901209,False,0.0
ADA-USD|1h|2025-01-28T22:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-01-28T22:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,1.3697363192932253,False,0.0
ADA-USD|1h|2025-01-29T19:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-01-29T19:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,0.1956921300377221,False,0.0
ADA-USD|1h|2025-01-29T21:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-01-29T21:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,-1.2994149757763407,False,0.0
ADA-USD|1h|2025-01-30T01:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-01-30T01:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.2484550436623076,False,0.0
ADA-USD|1h|2025-01-31T05:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-01-31T05:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,0.5125125970841149,False,0.0
ADA-USD|1h|2025-01-31T13:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-01-31T13:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.174457913711164,False,0.0
ADA-USD|1h|2025-01-31T16:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-01-31T16:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,0.6125884427327608,False,0.0
ADA-USD|1h|2025-01-31T21:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-01-31T21:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,0.6204565725473249,False,0.0
ADA-USD|1h|2025-02-01T15:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-02-01T15:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.2265976616749836,False,0.0
ADA-USD|1h|2025-02-02T11:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-02-02T11:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.3210349567304234,False,0.0
ADA-USD|1h|2025-02-02T13:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-02-02T13:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.1111234643767092,False,0.0
ADA-USD|1h|2025-02-02T19:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-02-02T19:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.0600251425646934,False,0.0
ADA-USD|1h|2025-02-02T23:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-02-02T23:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.0444441241565106,False,0.0
ADA-USD|1h|2025-02-06T23:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-02-06T23:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,2.2834725918083825,False,0.0
ADA-USD|1h|2025-02-07T11:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-02-07T11:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.2896373262901504,False,0.0
ADA-USD|1h|2025-02-07T21:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-02-07T21:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,-1.334524607888652,False,0.0
ADA-USD|1h|2025-02-08T07:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-02-08T07:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.1109889717173476,False,0.0
ADA-USD|1h|2025-02-08T11:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-02-08T11:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,-1.2948041785629807,False,0.0
ADA-USD|1h|2025-02-08T16:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-02-08T16:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,0.7079737672534974,False,0.0
ADA-USD|1h|2025-02-09T01:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-02-09T01:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.3435446239633984,False,0.0
ADA-USD|1h|2025-02-09T14:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-02-09T14:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,1.8918114303218263,False,0.0
ADA-USD|1h|2025-02-10T09:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-02-10T09:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.2447481798168707,False,0.0
ADA-USD|1h|2025-02-10T14:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-02-10T14:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.1105308457495948,False,0.0
ADA-USD|1h|2025-02-10T22:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-02-10T22:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.125550804777873,False,0.0
ADA-USD|1h|2025-02-11T02:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-02-11T02:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.2429046803886,False,0.0
ADA-USD|1h|2025-02-11T08:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-02-11T08:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,1.7752474387673234,False,0.0
ADA-USD|1h|2025-02-12T13:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-02-12T13:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,1.1396982270188616,False,0.0
ADA-USD|1h|2025-02-12T22:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-02-12T22:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,0.9137657827199276,False,0.0
ADA-USD|1h|2025-02-13T19:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-02-13T19:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.1247959925672737,False,0.0
ADA-USD|1h|2025-02-13T22:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-02-13T22:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,1.0368067631672457,False,0.0
ADA-USD|1h|2025-02-14T18:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-02-14T18:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,1.50092126161759,False,0.0
ADA-USD|1h|2025-02-15T00:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-02-15T00:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,1.1679465063578538,False,0.0
ADA-USD|1h|2025-02-15T11:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-02-15T11:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.4920771014666232,False,0.0
ADA-USD|1h|2025-02-15T13:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-02-15T13:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.7280438312680797,False,0.0
ADA-USD|1h|2025-02-16T03:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-02-16T03:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,2.2586063556052967,False,0.0
ADA-USD|1h|2025-02-16T14:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-02-16T14:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,1.151322861329151,False,0.0
ADA-USD|1h|2025-02-17T02:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-02-17T02:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.3127358910667968,False,0.0
ADA-USD|1h|2025-02-17T05:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-02-17T05:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,0.25650908975217235,False,0.0
ADA-USD|1h|2025-02-17T13:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-02-17T13:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.570888666331069,False,0.0
ADA-USD|1h|2025-02-17T15:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-02-17T15:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,0.678918224145423,False,0.0
ADA-USD|1h|2025-02-18T09:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-02-18T09:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,0.37849405742461106,False,0.0
ADA-USD|1h|2025-02-18T17:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-02-18T17:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,1.5762944416257794,False,0.0
ADA-USD|1h|2025-02-19T05:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-02-19T05:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,1.7333704347756624,False,0.0
ADA-USD|1h|2025-02-19T23:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-02-19T23:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.4148524696310874,False,0.0
ADA-USD|1h|2025-02-20T03:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-02-20T03:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.218448320093151,False,0.0
ADA-USD|1h|2025-02-20T09:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-02-20T09:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.3771947615471727,False,0.0
ADA-USD|1h|2025-02-20T14:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-02-20T14:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.1240618759318592,False,0.0
ADA-USD|1h|2025-02-20T20:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-02-20T20:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,-1.2750116424593911,False,0.0
ADA-USD|1h|2025-02-21T15:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-02-21T15:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,-1.1518040523544835,False,0.0
ADA-USD|1h|2025-02-21T18:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-02-21T18:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.1767672937490965,False,0.0
ADA-USD|1h|2025-02-21T21:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-02-21T21:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,2.202808053014552,False,0.0
ADA-USD|1h|2025-02-22T16:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-02-22T16:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.3649454355962367,False,0.0
ADA-USD|1h|2025-02-22T18:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-02-22T18:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,1.2877429530127833,False,0.0
ADA-USD|1h|2025-02-23T08:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-02-23T08:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,0.9042339845048728,False,0.0
ADA-USD|1h|2025-02-24T10:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-02-24T10:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.2140096440218402,False,0.0
ADA-USD|1h|2025-02-25T00:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-02-25T00:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.0859283893561587,False,0.0
ADA-USD|1h|2025-02-25T22:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-02-25T22:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,3.5268796361904955,False,0.0
ADA-USD|1h|2025-02-25T23:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-02-25T23:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,0.6718709634921061,False,0.0
ADA-USD|1h|2025-02-26T03:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-02-26T03:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,2.18808474997715,False,0.0
ADA-USD|1h|2025-02-26T19:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-02-26T19:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,-1.26945492859053,False,0.0
ADA-USD|1h|2025-02-26T20:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-02-26T20:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,1.0365893298452111,False,0.0
ADA-USD|1h|2025-02-27T21:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-02-27T21:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.088961708603138,False,0.0
ADA-USD|1h|2025-02-28T08:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-02-28T08:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,1.3076214712000207,False,0.0
ADA-USD|1h|2025-03-01T13:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-03-01T13:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,3.267167555195319,False,0.0
ADA-USD|1h|2025-03-02T23:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-03-02T23:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,6.072255830759205,False,0.0
ADA-USD|1h|2025-03-03T00:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-03-03T00:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,1.4754765781542423,False,0.0
ADA-USD|1h|2025-03-03T20:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-03-03T20:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.0391410158174677,False,0.0
ADA-USD|1h|2025-03-04T02:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-03-04T02:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,2.0182160942278644,False,0.0
ADA-USD|1h|2025-03-04T19:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-03-04T19:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.0695568616586835,False,0.0
ADA-USD|1h|2025-03-04T22:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-03-04T22:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.0716051374835565,False,0.0
ADA-USD|1h|2025-03-05T00:00:00+00:00|SHORT,ADA-USD,CRYPTO_SPOT,1h,2025-03-05T00:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.0533876452980269,False,0.0
ADA-USD|1h|2025-03-06T13:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-03-06T13:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.2468892862771361,False,0.0
ADA-USD|1h|2025-03-06T18:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-03-06T18:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,-1.180593968380969,False,0.0
ADA-USD|1h|2025-03-07T22:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-03-07T22:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.1135813771710203,False,0.0
ADA-USD|1h|2025-03-07T23:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-03-07T23:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,1.6696312487084548,False,0.0
ADA-USD|1h|2025-03-08T10:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-03-08T10:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.2229561951266184,False,0.0
ADA-USD|1h|2025-03-09T03:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-03-09T03:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,-1.1683745854930563,False,0.0
ADA-USD|1h|2025-03-09T12:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-03-09T12:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.2552466518608942,False,0.0
ADA-USD|1h|2025-03-09T14:00:00+00:00|LONG,ADA-USD,CRYPTO_SPOT,1h,2025-03-09T14:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.1675518989507283,False,0.0
