key,symbol,marketFamily,timeframe,signalUtc,direction,referenceSetup,auditGoodOpportunity,baselineEntered,baselineNetR,archEntered,archNetR
AVAX-USD|1h|2025-01-15T13:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-01-15T13:00:00+00:00,LONG,BREAKOUT,False,True,0.1328439730817187,False,0.0
AVAX-USD|1h|2025-01-15T14:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-01-15T14:00:00+00:00,LONG,BREAKOUT,False,True,0.26216168177825483,False,0.0
AVAX-USD|1h|2025-01-15T23:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-01-15T23:00:00+00:00,LONG,BREAKOUT,False,True,-1.0603820517852098,False,0.0
AVAX-USD|1h|2025-01-16T12:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-01-16T12:00:00+00:00,LONG,BREAKOUT,False,True,0.17823095667572708,False,0.0
AVAX-USD|1h|2025-01-17T01:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-01-17T01:00:00+00:00,LONG,BREAKOUT,False,True,-1.0562237101585659,False,0.0
AVAX-USD|1h|2025-01-17T07:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-01-17T07:00:00+00:00,LONG,BREAKOUT,False,True,-1.0439551416483086,False,0.0
AVAX-USD|1h|2025-01-17T20:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-01-17T20:00:00+00:00,LONG,BREAKOUT,False,True,-1.0739936669269172,False,0.0
AVAX-USD|1h|2025-01-18T16:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-01-18T16:00:00+00:00,SHORT,BREAKOUT,False,True,-1.0456180079523518,False,0.0
AVAX-USD|1h|2025-01-19T08:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-01-19T08:00:00+00:00,SHORT,BREAKOUT,True,True,0.13765326189101354,False,0.0
AVAX-USD|1h|2025-01-19T11:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-01-19T11:00:00+00:00,SHORT,BREAKOUT,False,True,0.12107482390515945,False,0.0
AVAX-USD|1h|2025-01-19T22:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-01-19T22:00:00+00:00,SHORT,BREAKOUT,True,True,0.4717942248628944,False,0.0
AVAX-USD|1h|2025-01-19T23:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-01-19T23:00:00+00:00,SHORT,BREAKOUT,False,True,-1.020922695284344,False,0.0
AVAX-USD|1h|2025-01-20T00:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-01-20T00:00:00+00:00,SHORT,BREAKOUT,False,True,-1.0162338308717058,False,0.0
